epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.001,0.001,,49,,,,
0,,,,49,0.611328125,-0.5081112384796143,,
,0.001,0.001,,99,,,,
0,,,,99,0.654296875,-0.6016029119491577,,
0,,,,107,,,0.7218000292778015,-0.6737720966339111
0,,,5.865264892578125,107,,,,
,0.001,0.001,,149,,,,
1,,,,149,0.736328125,-0.6947072744369507,,
,0.001,0.001,,199,,,,
1,,,,199,0.75,-0.7184892892837524,,
1,,,,215,,,0.7436000108718872,-0.7178110480308533
1,,,8.856361389160156,215,,,,
,0.001,0.001,,249,,,,
2,,,,249,0.755859375,-0.7361670136451721,,
,0.001,0.001,,299,,,,
2,,,,299,0.7890625,-0.7708905339241028,,
2,,,,323,,,0.7505999803543091,-0.7367810010910034
2,,,5.416965961456299,323,,,,
,0.001,0.001,,349,,,,
3,,,,349,0.740234375,-0.7274469137191772,,
,0.001,0.001,,399,,,,
3,,,,399,0.830078125,-0.8082900047302246,,
3,,,,431,,,0.8276000022888184,-0.8075962662696838
3,,,6.857259750366211,431,,,,
,0.001,0.001,,449,,,,
4,,,,449,0.8203125,-0.7977290153503418,,
,0.001,0.001,,499,,,,
4,,,,499,0.814453125,-0.7935260534286499,,
4,,,,539,,,0.8343999981880188,-0.8170045614242554
4,,,8.899175643920898,539,,,,
,0.001,0.001,,549,,,,
5,,,,549,0.818359375,-0.8050848841667175,,
,0.001,0.001,,599,,,,
5,,,,599,0.85546875,-0.84148108959198,,
5,,,,647,,,0.8392000198364258,-0.8242850303649902
5,,,7.404502868652344,647,,,,
,0.001,0.001,,649,,,,
6,,,,649,0.8515625,-0.8358770608901978,,
,0.001,0.001,,699,,,,
6,,,,699,0.822265625,-0.8161076307296753,,
,0.001,0.001,,749,,,,
6,,,,749,0.8515625,-0.832344114780426,,
6,,,,755,,,0.8432000279426575,-0.8278632760047913
6,,,5.887726306915283,755,,,,
,0.001,0.001,,799,,,,
7,,,,799,0.859375,-0.8430747389793396,,
,0.001,0.001,,849,,,,
7,,,,849,0.83203125,-0.822128415107727,,
7,,,,863,,,0.8429999947547913,-0.830321192741394
7,,,8.052143096923828,863,,,,
,0.001,0.001,,899,,,,
8,,,,899,0.8359375,-0.8288522362709045,,
,0.001,0.001,,949,,,,
8,,,,949,0.845703125,-0.8343197703361511,,
8,,,,971,,,0.8456000089645386,-0.8348789215087891
8,,,8.217084884643555,971,,,,
,0.001,0.001,,999,,,,
9,,,,999,0.87890625,-0.8635910153388977,,
,0.001,0.001,,1049,,,,
9,,,,1049,0.900390625,-0.878115713596344,,
9,,,,1079,,,0.9064000248908997,-0.8888728618621826
9,,,6.794155120849609,1079,,,,
,0.001,0.001,,1099,,,,
10,,,,1099,0.908203125,-0.8922876119613647,,
,0.001,0.001,,1149,,,,
10,,,,1149,0.912109375,-0.897064745426178,,
10,,,,1187,,,0.9132000207901001,-0.8980371356010437
10,,,6.435975551605225,1187,,,,
,0.001,0.001,,1199,,,,
11,,,,1199,0.912109375,-0.8977394700050354,,
,0.001,0.001,,1249,,,,
11,,,,1249,0.935546875,-0.9187909364700317,,
11,,,,1295,,,0.9169999957084656,-0.9020319581031799
11,,,6.433934688568115,1295,,,,
,0.001,0.001,,1299,,,,
12,,,,1299,0.921875,-0.9075986742973328,,
,0.001,0.001,,1349,,,,
12,,,,1349,0.916015625,-0.9007191061973572,,
,0.001,0.001,,1399,,,,
12,,,,1399,0.90625,-0.8915661573410034,,
12,,,,1403,,,0.9178000092506409,-0.9034669995307922
12,,,6.489369869232178,1403,,,,
,0.001,0.001,,1449,,,,
13,,,,1449,0.923828125,-0.9091402888298035,,
,0.001,0.001,,1499,,,,
13,,,,1499,0.923828125,-0.90433269739151,,
13,,,,1511,,,0.9057999849319458,-0.8790386915206909
13,,,6.791798114776611,1511,,,,
,0.001,0.001,,1549,,,,
14,,,,1549,0.904296875,-0.8924041390419006,,
,0.001,0.001,,1599,,,,
14,,,,1599,0.927734375,-0.9159130454063416,,
14,,,,1619,,,0.9151999950408936,-0.9024901390075684
14,,,7.460017204284668,1619,,,,
,0.001,0.001,,1649,,,,
15,,,,1649,0.892578125,-0.8854643702507019,,
,0.001,0.001,,1699,,,,
15,,,,1699,0.8984375,-0.891737699508667,,
15,,,,1727,,,0.9182000160217285,-0.9036296010017395
15,,,7.604859352111816,1727,,,,
,0.001,0.001,,1749,,,,
16,,,,1749,0.9140625,-0.9043640494346619,,
,0.001,0.001,,1799,,,,
16,,,,1799,0.919921875,-0.911759078502655,,
16,,,,1835,,,0.9225999712944031,-0.9108469486236572
16,,,6.671235084533691,1835,,,,
,0.001,0.001,,1849,,,,
17,,,,1849,0.9140625,-0.9054362177848816,,
,0.001,0.001,,1899,,,,
17,,,,1899,0.93359375,-0.9100057482719421,,
17,,,,1943,,,0.9225999712944031,-0.9104499220848083
17,,,6.2268967628479,1943,,,,
,0.001,0.001,,1949,,,,
18,,,,1949,0.927734375,-0.9191176891326904,,
,0.001,0.001,,1999,,,,
18,,,,1999,0.91796875,-0.9091014266014099,,
18,,,7.16765832901001,1999,,,,
