epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.001,0.001,,49,,,,
0,,,,49,0.734375,-0.6033117175102234,,
,0.001,0.001,,99,,,,
0,,,,99,0.73046875,-0.6758864521980286,,
0,,,,107,,,0.7462000250816345,-0.6923588514328003
0,,,7.424853324890137,107,,,,
,0.001,0.001,,149,,,,
1,,,,149,0.76171875,-0.7333789467811584,,
,0.001,0.001,,199,,,,
1,,,,199,0.728515625,-0.7028496861457825,,
1,,,,215,,,0.7616000175476074,-0.7360273003578186
1,,,8.898160934448242,215,,,,
,0.001,0.001,,249,,,,
2,,,,249,0.7890625,-0.7629326581954956,,
,0.001,0.001,,299,,,,
2,,,,299,0.828125,-0.7975295782089233,,
2,,,,323,,,0.8356000185012817,-0.8074204325675964
2,,,7.2842020988464355,323,,,,
,0.001,0.001,,349,,,,
3,,,,349,0.853515625,-0.8300808072090149,,
,0.001,0.001,,399,,,,
3,,,,399,0.84375,-0.8227272033691406,,
3,,,,431,,,0.8429999947547913,-0.8237694501876831
3,,,7.249569892883301,431,,,,
,0.001,0.001,,449,,,,
4,,,,449,0.857421875,-0.8366578817367554,,
,0.001,0.001,,499,,,,
4,,,,499,0.837890625,-0.8181647658348083,,
4,,,,539,,,0.8478000164031982,-0.8323021531105042
4,,,4.835880279541016,539,,,,
,0.001,0.001,,549,,,,
5,,,,549,0.86328125,-0.8439221978187561,,
,0.001,0.001,,599,,,,
5,,,,599,0.853515625,-0.835269570350647,,
5,,,,647,,,0.8970000147819519,-0.8605064749717712
5,,,5.557192325592041,647,,,,
,0.001,0.001,,649,,,,
6,,,,649,0.900390625,-0.8726398944854736,,
,0.001,0.001,,699,,,,
6,,,,699,0.927734375,-0.8967791795730591,,
,0.001,0.001,,749,,,,
6,,,,749,0.890625,-0.8692268133163452,,
6,,,,755,,,0.9138000011444092,-0.8919088840484619
6,,,6.185844898223877,755,,,,
,0.001,0.001,,799,,,,
7,,,,799,0.912109375,-0.8897788524627686,,
,0.001,0.001,,849,,,,
7,,,,849,0.9453125,-0.9252738356590271,,
7,,,,863,,,0.921999990940094,-0.9032524228096008
7,,,7.846729755401611,863,,,,
,0.001,0.001,,899,,,,
8,,,,899,0.947265625,-0.9336739182472229,,
,0.001,0.001,,949,,,,
8,,,,949,0.9453125,-0.9273926615715027,,
8,,,,971,,,0.9228000044822693,-0.906945526599884
8,,,7.528628349304199,971,,,,
,0.001,0.001,,999,,,,
9,,,,999,0.9453125,-0.9284119009971619,,
,0.001,0.001,,1049,,,,
9,,,,1049,0.94140625,-0.9302150011062622,,
9,,,,1079,,,0.9300000071525574,-0.9129920601844788
9,,,7.778989315032959,1079,,,,
,0.001,0.001,,1099,,,,
10,,,,1099,0.951171875,-0.9370288848876953,,
,0.001,0.001,,1149,,,,
10,,,,1149,0.923828125,-0.9099588990211487,,
10,,,,1187,,,0.9276000261306763,-0.9151582717895508
10,,,6.82798433303833,1187,,,,
,0.001,0.001,,1199,,,,
11,,,,1199,0.9609375,-0.9420570731163025,,
,0.001,0.001,,1249,,,,
11,,,,1249,0.9453125,-0.928503155708313,,
11,,,,1295,,,0.9297999739646912,-0.9180698394775391
11,,,7.821064472198486,1295,,,,
,0.001,0.001,,1299,,,,
12,,,,1299,0.953125,-0.9371903538703918,,
,0.001,0.001,,1349,,,,
12,,,,1349,0.935546875,-0.9245551824569702,,
,0.001,0.001,,1399,,,,
12,,,,1399,0.92578125,-0.909184455871582,,
12,,,,1403,,,0.9312000274658203,-0.9182353615760803
12,,,7.736059188842773,1403,,,,
,0.001,0.001,,1449,,,,
13,,,,1449,0.939453125,-0.9261777997016907,,
,0.001,0.001,,1499,,,,
13,,,,1499,0.94921875,-0.9354050755500793,,
13,,,,1511,,,0.9319999814033508,-0.9187253713607788
13,,,7.108874797821045,1511,,,,
,0.001,0.001,,1549,,,,
14,,,,1549,0.943359375,-0.9302316308021545,,
,0.001,0.001,,1599,,,,
14,,,,1599,0.96875,-0.9519224762916565,,
14,,,,1619,,,0.9351999759674072,-0.9228425025939941
14,,,6.273619651794434,1619,,,,
,0.001,0.001,,1649,,,,
15,,,,1649,0.947265625,-0.9343668818473816,,
,0.001,0.001,,1699,,,,
15,,,,1699,0.953125,-0.9407657980918884,,
15,,,,1727,,,0.9368000030517578,-0.925815224647522
15,,,6.116521835327148,1727,,,,
,0.001,0.001,,1749,,,,
16,,,,1749,0.95703125,-0.9363575577735901,,
,0.001,0.001,,1799,,,,
16,,,,1799,0.94921875,-0.9415864944458008,,
16,,,,1835,,,0.9390000104904175,-0.9275015592575073
16,,,5.639415264129639,1835,,,,
,0.001,0.001,,1849,,,,
17,,,,1849,0.94140625,-0.9301990270614624,,
,0.001,0.001,,1899,,,,
17,,,,1899,0.951171875,-0.9387368559837341,,
17,,,,1943,,,0.9394000172615051,-0.9286282062530518
17,,,6.515857696533203,1943,,,,
,0.001,0.001,,1949,,,,
18,,,,1949,0.95703125,-0.9495652318000793,,
,0.001,0.001,,1999,,,,
18,,,,1999,0.966796875,-0.9528507590293884,,
18,,,6.266430377960205,1999,,,,
