epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.009500000000049998,0.009500000000049998,,49,,,,
0,,,,49,0.779296875,-0.7675530910491943,,
,0.009500000000049998,0.009500000000049998,,99,,,,
0,,,,99,0.76171875,-0.7494081258773804,,
0,,,,107,,,0.7675999999046326,-0.7527758479118347
0,,,9.771924018859863,107,,,,
,0.009500000000049998,0.009500000000049998,,149,,,,
1,,,,149,0.787109375,-0.7800648808479309,,
,0.009500000000049998,0.009500000000049998,,199,,,,
1,,,,199,0.748046875,-0.7371781468391418,,
1,,,,215,,,0.7663999795913696,-0.7567052841186523
1,,,6.2473320960998535,215,,,,
,0.009500000000049998,0.009500000000049998,,249,,,,
2,,,,249,0.779296875,-0.7738733291625977,,
,0.009500000000049998,0.009500000000049998,,299,,,,
2,,,,299,0.767578125,-0.7639725208282471,,
2,,,,323,,,0.7734000086784363,-0.7665587663650513
2,,,8.986671447753906,323,,,,
,0.009500000000049998,0.009500000000049998,,349,,,,
3,,,,349,0.849609375,-0.8352749347686768,,
,0.009500000000049998,0.009500000000049998,,399,,,,
3,,,,399,0.853515625,-0.8433907628059387,,
3,,,,431,,,0.8453999757766724,-0.8383209705352783
3,,,6.113886833190918,431,,,,
,0.009500000000049998,0.009500000000049998,,449,,,,
4,,,,449,0.8515625,-0.838472306728363,,
,0.009500000000049998,0.009500000000049998,,499,,,,
4,,,,499,0.84375,-0.8328145742416382,,
4,,,,539,,,0.8425999879837036,-0.8326815366744995
4,,,9.024749755859375,539,,,,
,0.009500000000049998,0.009500000000049998,,549,,,,
5,,,,549,0.86328125,-0.8531985282897949,,
,0.009500000000049998,0.009500000000049998,,599,,,,
5,,,,599,0.84375,-0.8372172117233276,,
5,,,,647,,,0.8514000177383423,-0.8439944386482239
5,,,5.332857608795166,647,,,,
,0.009500000000049998,0.009500000000049998,,649,,,,
6,,,,649,0.84765625,-0.8421517610549927,,
,0.009500000000049998,0.009500000000049998,,699,,,,
6,,,,699,0.853515625,-0.8512844443321228,,
,0.009500000000049998,0.009500000000049998,,749,,,,
6,,,,749,0.83203125,-0.8248777985572815,,
6,,,,755,,,0.8514000177383423,-0.844415545463562
6,,,7.541423320770264,755,,,,
,0.009500000000049998,0.009500000000049998,,799,,,,
7,,,,799,0.830078125,-0.8278418183326721,,
,0.009500000000049998,0.009500000000049998,,849,,,,
7,,,,849,0.87890625,-0.8668504357337952,,
7,,,,863,,,0.8528000116348267,-0.8460222482681274
7,,,10.618393898010254,863,,,,
,0.009500000000049998,0.009500000000049998,,899,,,,
8,,,,899,0.853515625,-0.8449051380157471,,
,0.009500000000049998,0.009500000000049998,,949,,,,
8,,,,949,0.8515625,-0.8455325961112976,,
8,,,,971,,,0.855400025844574,-0.8484477400779724
8,,,6.525006294250488,971,,,,
,0.009500000000049998,0.009500000000049998,,999,,,,
9,,,,999,0.8671875,-0.8615278005599976,,
,0.009500000000049998,0.009500000000049998,,1049,,,,
9,,,,1049,0.830078125,-0.820635199546814,,
9,,,,1079,,,0.8537999987602234,-0.8477787375450134
9,,,10.024572372436523,1079,,,,
,0.009500000000049998,0.009500000000049998,,1099,,,,
10,,,,1099,0.880859375,-0.8766636848449707,,
,0.009500000000049998,0.009500000000049998,,1149,,,,
10,,,,1149,0.86328125,-0.8547511100769043,,
10,,,,1187,,,0.9103999733924866,-0.9016513824462891
10,,,8.8031587600708,1187,,,,
,0.009500000000049998,0.009500000000049998,,1199,,,,
11,,,,1199,0.931640625,-0.9165698289871216,,
,0.009500000000049998,0.009500000000049998,,1249,,,,
11,,,,1249,0.921875,-0.9130703210830688,,
11,,,,1295,,,0.9192000031471252,-0.9117355346679688
11,,,6.292082786560059,1295,,,,
,0.009500000000049998,0.009500000000049998,,1299,,,,
12,,,,1299,0.931640625,-0.9173385500907898,,
,0.009500000000049998,0.009500000000049998,,1349,,,,
12,,,,1349,0.912109375,-0.904975414276123,,
,0.009500000000049998,0.009500000000049998,,1399,,,,
12,,,,1399,0.892578125,-0.8881232142448425,,
12,,,,1403,,,0.9107999801635742,-0.9034239053726196
12,,,6.214783668518066,1403,,,,
,0.009500000000049998,0.009500000000049998,,1449,,,,
13,,,,1449,0.90625,-0.8975069522857666,,
,0.009500000000049998,0.009500000000049998,,1499,,,,
13,,,,1499,0.908203125,-0.9070886969566345,,
13,,,,1511,,,0.8921999931335449,-0.880424439907074
13,,,7.1266632080078125,1511,,,,
,0.009500000000049998,0.009500000000049998,,1549,,,,
14,,,,1549,0.908203125,-0.900967538356781,,
,0.009500000000049998,0.009500000000049998,,1599,,,,
14,,,,1599,0.935546875,-0.9299444556236267,,
14,,,,1619,,,0.900600016117096,-0.8905737996101379
14,,,5.405107021331787,1619,,,,
,0.009500000000049998,0.009500000000049998,,1649,,,,
15,,,,1649,0.923828125,-0.9134668111801147,,
,0.009500000000049998,0.009500000000049998,,1699,,,,
15,,,,1699,0.93359375,-0.9285396933555603,,
15,,,,1727,,,0.9071999788284302,-0.899714469909668
15,,,9.086099624633789,1727,,,,
,0.009500000000049998,0.009500000000049998,,1749,,,,
16,,,,1749,0.92578125,-0.92363041639328,,
,0.009500000000049998,0.009500000000049998,,1799,,,,
16,,,,1799,0.9375,-0.9302427172660828,,
16,,,,1835,,,0.9088000059127808,-0.8999921679496765
16,,,3.418088912963867,1835,,,,
,0.009500000000049998,0.009500000000049998,,1849,,,,
17,,,,1849,0.908203125,-0.9075281023979187,,
,0.009500000000049998,0.009500000000049998,,1899,,,,
17,,,,1899,0.91015625,-0.9079288840293884,,
17,,,,1943,,,0.9103999733924866,-0.9058293104171753
17,,,4.861371994018555,1943,,,,
,0.009500000000049998,0.009500000000049998,,1949,,,,
18,,,,1949,0.9375,-0.936931848526001,,
,0.009500000000049998,0.009500000000049998,,1999,,,,
18,,,,1999,0.9453125,-0.9409613609313965,,
18,,,8.722240447998047,1999,,,,
