epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.005,0.005,,49,,,,
0,,,,49,0.76953125,-0.753351092338562,,
,0.005,0.005,,99,,,,
0,,,,99,0.755859375,-0.7405787110328674,,
0,,,,107,,,0.7656000256538391,-0.7441377639770508
0,,,7.476487159729004,107,,,,
,0.005,0.005,,149,,,,
1,,,,149,0.779296875,-0.7707949280738831,,
,0.005,0.005,,199,,,,
1,,,,199,0.80859375,-0.7978867292404175,,
1,,,,215,,,0.8442000150680542,-0.829734742641449
1,,,7.887131214141846,215,,,,
,0.005,0.005,,249,,,,
2,,,,249,0.857421875,-0.8485592603683472,,
,0.005,0.005,,299,,,,
2,,,,299,0.8515625,-0.8401569128036499,,
2,,,,323,,,0.8492000102996826,-0.8378413915634155
2,,,4.785892963409424,323,,,,
,0.005,0.005,,349,,,,
3,,,,349,0.873046875,-0.8592919707298279,,
,0.005,0.005,,399,,,,
3,,,,399,0.91796875,-0.9025886058807373,,
3,,,,431,,,0.9103999733924866,-0.8985991477966309
3,,,8.059067726135254,431,,,,
,0.005,0.005,,449,,,,
4,,,,449,0.92578125,-0.9123128056526184,,
,0.005,0.005,,499,,,,
4,,,,499,0.904296875,-0.8864974975585938,,
4,,,,539,,,0.91839998960495,-0.9078621864318848
4,,,8.732574462890625,539,,,,
,0.005,0.005,,549,,,,
5,,,,549,0.939453125,-0.9267692565917969,,
,0.005,0.005,,599,,,,
5,,,,599,0.931640625,-0.9174440503120422,,
5,,,,647,,,0.9215999841690063,-0.9128074049949646
5,,,5.361549377441406,647,,,,
,0.005,0.005,,649,,,,
6,,,,649,0.927734375,-0.9209408760070801,,
,0.005,0.005,,699,,,,
6,,,,699,0.9453125,-0.9302567839622498,,
,0.005,0.005,,749,,,,
6,,,,749,0.91015625,-0.8953255414962769,,
6,,,,755,,,0.9218000173568726,-0.914512038230896
6,,,7.3907318115234375,755,,,,
,0.005,0.005,,799,,,,
7,,,,799,0.935546875,-0.9195154905319214,,
,0.005,0.005,,849,,,,
7,,,,849,0.9375,-0.9272360801696777,,
7,,,,863,,,0.9264000058174133,-0.9194656014442444
7,,,5.496573448181152,863,,,,
,0.005,0.005,,899,,,,
8,,,,899,0.958984375,-0.9506536722183228,,
,0.005,0.005,,949,,,,
8,,,,949,0.939453125,-0.9314406514167786,,
8,,,,971,,,0.9282000064849854,-0.9219492077827454
8,,,6.107635974884033,971,,,,
,0.005,0.005,,999,,,,
9,,,,999,0.94921875,-0.94222092628479,,
,0.005,0.005,,1049,,,,
9,,,,1049,0.947265625,-0.9401612281799316,,
9,,,,1079,,,0.9330000281333923,-0.9250462055206299
9,,,7.9909772872924805,1079,,,,
,0.005,0.005,,1099,,,,
10,,,,1099,0.9453125,-0.9441775679588318,,
,0.005,0.005,,1149,,,,
10,,,,1149,0.931640625,-0.9249045252799988,,
10,,,,1187,,,0.9372000098228455,-0.9296685457229614
10,,,6.039210319519043,1187,,,,
,0.005,0.005,,1199,,,,
11,,,,1199,0.947265625,-0.9442076683044434,,
,0.005,0.005,,1249,,,,
11,,,,1249,0.94921875,-0.9435095191001892,,
11,,,,1295,,,0.9326000213623047,-0.9268720746040344
11,,,5.713113307952881,1295,,,,
,0.005,0.005,,1299,,,,
12,,,,1299,0.9453125,-0.9393880367279053,,
,0.005,0.005,,1349,,,,
12,,,,1349,0.9453125,-0.9360394477844238,,
,0.005,0.005,,1399,,,,
12,,,,1399,0.921875,-0.9131720066070557,,
12,,,,1403,,,0.9247999787330627,-0.9164451360702515
12,,,6.078125953674316,1403,,,,
,0.005,0.005,,1449,,,,
13,,,,1449,0.939453125,-0.928085207939148,,
,0.005,0.005,,1499,,,,
13,,,,1499,0.935546875,-0.9291403889656067,,
13,,,,1511,,,0.9265999794006348,-0.9198724627494812
13,,,8.970221519470215,1511,,,,
,0.005,0.005,,1549,,,,
14,,,,1549,0.94140625,-0.9391521215438843,,
,0.005,0.005,,1599,,,,
14,,,,1599,0.955078125,-0.9492862224578857,,
14,,,,1619,,,0.9276000261306763,-0.9202861189842224
14,,,5.192773818969727,1619,,,,
,0.005,0.005,,1649,,,,
15,,,,1649,0.9296875,-0.927162230014801,,
,0.005,0.005,,1699,,,,
15,,,,1699,0.9453125,-0.9412018060684204,,
15,,,,1727,,,0.9312000274658203,-0.923133909702301
15,,,7.913671970367432,1727,,,,
,0.005,0.005,,1749,,,,
16,,,,1749,0.943359375,-0.9326090216636658,,
,0.005,0.005,,1799,,,,
16,,,,1799,0.951171875,-0.9472880959510803,,
16,,,,1835,,,0.9314000010490417,-0.9235731363296509
16,,,3.754755735397339,1835,,,,
,0.005,0.005,,1849,,,,
17,,,,1849,0.9375,-0.9326238036155701,,
,0.005,0.005,,1899,,,,
17,,,,1899,0.9453125,-0.9380412101745605,,
17,,,,1943,,,0.9283999800682068,-0.9215685725212097
17,,,8.899436950683594,1943,,,,
,0.005,0.005,,1949,,,,
18,,,,1949,0.947265625,-0.9438101053237915,,
,0.005,0.005,,1999,,,,
18,,,,1999,0.94921875,-0.9463568925857544,,
18,,,8.666102409362793,1999,,,,
