epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.00047500000000249995,0.00047500000000249995,,49,,,,
0,,,,49,0.650390625,-0.46873611211776733,,
,0.00047500000000249995,0.00047500000000249995,,99,,,,
0,,,,99,0.732421875,-0.6385377049446106,,
0,,,,107,,,0.7396000027656555,-0.671504557132721
0,,,5.200863838195801,107,,,,
,0.00047500000000249995,0.00047500000000249995,,149,,,,
1,,,,149,0.775390625,-0.7258110642433167,,
,0.00047500000000249995,0.00047500000000249995,,199,,,,
1,,,,199,0.732421875,-0.7002434730529785,,
1,,,,215,,,0.7616000175476074,-0.7343882322311401
1,,,6.997479438781738,215,,,,
,0.00047500000000249995,0.00047500000000249995,,249,,,,
2,,,,249,0.83984375,-0.786460280418396,,
,0.00047500000000249995,0.00047500000000249995,,299,,,,
2,,,,299,0.83203125,-0.802012026309967,,
2,,,,323,,,0.8435999751091003,-0.814056932926178
2,,,4.422699928283691,323,,,,
,0.00047500000000249995,0.00047500000000249995,,349,,,,
3,,,,349,0.86328125,-0.8359290361404419,,
,0.00047500000000249995,0.00047500000000249995,,399,,,,
3,,,,399,0.84375,-0.8244543671607971,,
3,,,,431,,,0.8489999771118164,-0.8291724324226379
3,,,4.819364070892334,431,,,,
,0.00047500000000249995,0.00047500000000249995,,449,,,,
4,,,,449,0.86328125,-0.8405996561050415,,
,0.00047500000000249995,0.00047500000000249995,,499,,,,
4,,,,499,0.84765625,-0.8233104944229126,,
4,,,,539,,,0.854200005531311,-0.8384232521057129
4,,,4.498828411102295,539,,,,
,0.00047500000000249995,0.00047500000000249995,,549,,,,
5,,,,549,0.87109375,-0.8496103882789612,,
,0.00047500000000249995,0.00047500000000249995,,599,,,,
5,,,,599,0.85546875,-0.8374762535095215,,
5,,,,647,,,0.8582000136375427,-0.8440800905227661
5,,,5.327845096588135,647,,,,
,0.00047500000000249995,0.00047500000000249995,,649,,,,
6,,,,649,0.85546875,-0.8420419692993164,,
,0.00047500000000249995,0.00047500000000249995,,699,,,,
6,,,,699,0.859375,-0.8565567135810852,,
,0.00047500000000249995,0.00047500000000249995,,749,,,,
6,,,,749,0.90625,-0.871159017086029,,
6,,,,755,,,0.9233999848365784,-0.8963478803634644
6,,,6.459270477294922,755,,,,
,0.00047500000000249995,0.00047500000000249995,,799,,,,
7,,,,799,0.923828125,-0.8955175280570984,,
,0.00047500000000249995,0.00047500000000249995,,849,,,,
7,,,,849,0.94921875,-0.9301494359970093,,
7,,,,863,,,0.9315999746322632,-0.9111213684082031
7,,,4.29392147064209,863,,,,
,0.00047500000000249995,0.00047500000000249995,,899,,,,
8,,,,899,0.9609375,-0.9430832862854004,,
,0.00047500000000249995,0.00047500000000249995,,949,,,,
8,,,,949,0.951171875,-0.928385317325592,,
8,,,,971,,,0.9332000017166138,-0.9170728325843811
8,,,5.0130743980407715,971,,,,
,0.00047500000000249995,0.00047500000000249995,,999,,,,
9,,,,999,0.955078125,-0.9372822046279907,,
,0.00047500000000249995,0.00047500000000249995,,1049,,,,
9,,,,1049,0.96484375,-0.9392729997634888,,
9,,,,1079,,,0.9395999908447266,-0.9229952096939087
9,,,5.040846347808838,1079,,,,
,0.00047500000000249995,0.00047500000000249995,,1099,,,,
10,,,,1099,0.953125,-0.9437988996505737,,
,0.00047500000000249995,0.00047500000000249995,,1149,,,,
10,,,,1149,0.935546875,-0.9216094613075256,,
10,,,,1187,,,0.9417999982833862,-0.9272032380104065
10,,,5.35443639755249,1187,,,,
,0.00047500000000249995,0.00047500000000249995,,1199,,,,
11,,,,1199,0.966796875,-0.951276957988739,,
,0.00047500000000249995,0.00047500000000249995,,1249,,,,
11,,,,1249,0.962890625,-0.9451630115509033,,
11,,,,1295,,,0.9449999928474426,-0.9309600591659546
11,,,7.251993179321289,1295,,,,
,0.00047500000000249995,0.00047500000000249995,,1299,,,,
12,,,,1299,0.96484375,-0.9481245279312134,,
,0.00047500000000249995,0.00047500000000249995,,1349,,,,
12,,,,1349,0.94921875,-0.937739908695221,,
,0.00047500000000249995,0.00047500000000249995,,1399,,,,
12,,,,1399,0.94140625,-0.9258601069450378,,
12,,,,1403,,,0.9476000070571899,-0.9341988563537598
12,,,4.904971122741699,1403,,,,
,0.00047500000000249995,0.00047500000000249995,,1449,,,,
13,,,,1449,0.96484375,-0.9414343237876892,,
,0.00047500000000249995,0.00047500000000249995,,1499,,,,
13,,,,1499,0.962890625,-0.9471021890640259,,
13,,,,1511,,,0.9498000144958496,-0.9369053840637207
13,,,7.653905391693115,1511,,,,
,0.00047500000000249995,0.00047500000000249995,,1549,,,,
14,,,,1549,0.95703125,-0.9464167952537537,,
,0.00047500000000249995,0.00047500000000249995,,1599,,,,
14,,,,1599,0.974609375,-0.9585244059562683,,
14,,,,1619,,,0.9509999752044678,-0.9391615986824036
14,,,7.067777156829834,1619,,,,
,0.00047500000000249995,0.00047500000000249995,,1649,,,,
15,,,,1649,0.95703125,-0.9470595717430115,,
,0.00047500000000249995,0.00047500000000249995,,1699,,,,
15,,,,1699,0.9609375,-0.9533582925796509,,
15,,,,1727,,,0.953000009059906,-0.9415515661239624
15,,,4.977344512939453,1727,,,,
,0.00047500000000249995,0.00047500000000249995,,1749,,,,
16,,,,1749,0.96875,-0.9543452262878418,,
,0.00047500000000249995,0.00047500000000249995,,1799,,,,
