epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.001,0.001,,49,,,,
0,,,,49,0.458984375,-0.35222113132476807,,
,0.001,0.001,,99,,,,
0,,,,99,0.46875,-0.2695159912109375,,
0,,,,107,,,0.4772000014781952,-0.2735864520072937
0,,,11.784916877746582,107,,,,
,0.001,0.001,,149,,,,
1,,,,149,0.46875,-0.2967223823070526,,
,0.001,0.001,,199,,,,
1,,,,199,0.296875,-0.2028268426656723,,
1,,,,215,,,0.30880001187324524,-0.2162291705608368
1,,,5.556646347045898,215,,,,
,0.001,0.001,,249,,,,
2,,,,249,0.232421875,-0.186880961060524,,
,0.001,0.001,,299,,,,
2,,,,299,0.26171875,-0.20476675033569336,,
2,,,,323,,,0.2667999863624573,-0.22640788555145264
2,,,7.561058521270752,323,,,,
,0.001,0.001,,349,,,,
3,,,,349,0.2890625,-0.25405651330947876,,
,0.001,0.001,,399,,,,
3,,,,399,0.240234375,-0.22143131494522095,,
3,,,,431,,,0.24300000071525574,-0.19294846057891846
3,,,6.770295143127441,431,,,,
,0.001,0.001,,449,,,,
4,,,,449,0.2734375,-0.22445853054523468,,
,0.001,0.001,,499,,,,
4,,,,499,0.255859375,-0.2330460399389267,,
4,,,,539,,,0.2587999999523163,-0.19331854581832886
4,,,8.34920883178711,539,,,,
,0.001,0.001,,549,,,,
5,,,,549,0.267578125,-0.2347724884748459,,
,0.001,0.001,,599,,,,
5,,,,599,0.232421875,-0.20380426943302155,,
5,,,,647,,,0.24279999732971191,-0.22230878472328186
5,,,4.766739368438721,647,,,,
,0.001,0.001,,649,,,,
6,,,,649,0.240234375,-0.22088006138801575,,
,0.001,0.001,,699,,,,
6,,,,699,0.220703125,-0.19034837186336517,,
,0.001,0.001,,749,,,,
6,,,,749,0.19140625,-0.17920875549316406,,
6,,,,755,,,0.18979999423027039,-0.16831466555595398
6,,,8.051331520080566,755,,,,
,0.001,0.001,,799,,,,
7,,,,799,0.216796875,-0.21619056165218353,,
,0.001,0.001,,849,,,,
7,,,,849,0.14453125,-0.184228777885437,,
7,,,,863,,,0.17980000376701355,-0.15810519456863403
7,,,6.3586320877075195,863,,,,
,0.001,0.001,,899,,,,
8,,,,899,0.18359375,-0.16680626571178436,,
,0.001,0.001,,949,,,,
8,,,,949,0.185546875,-0.18375447392463684,,
8,,,,971,,,0.18160000443458557,-0.17747153341770172
8,,,8.565033912658691,971,,,,
,0.001,0.001,,999,,,,
9,,,,999,0.181640625,-0.17193621397018433,,
,0.001,0.001,,1049,,,,
9,,,,1049,0.17578125,-0.17117436230182648,,
9,,,,1079,,,0.18639999628067017,-0.18419235944747925
9,,,8.321227073669434,1079,,,,
,0.001,0.001,,1099,,,,
10,,,,1099,0.173828125,-0.17604681849479675,,
,0.001,0.001,,1149,,,,
10,,,,1149,0.03515625,-0.06148349866271019,,
10,,,,1187,,,0.18479999899864197,-0.18159711360931396
10,,,7.29340934753418,1187,,,,
,0.001,0.001,,1199,,,,
11,,,,1199,0.1953125,-0.19284196197986603,,
,0.001,0.001,,1249,,,,
11,,,,1249,0.16796875,-0.16646921634674072,,
11,,,,1295,,,0.15960000455379486,-0.15531109273433685
11,,,7.514232635498047,1295,,,,
,0.001,0.001,,1299,,,,
12,,,,1299,0.16796875,-0.1623345911502838,,
,0.001,0.001,,1349,,,,
12,,,,1349,0.17578125,-0.17331190407276154,,
,0.001,0.001,,1399,,,,
12,,,,1399,0.15625,-0.14459529519081116,,
12,,,,1403,,,0.1770000010728836,-0.16766385734081268
12,,,4.77443265914917,1403,,,,
,0.001,0.001,,1449,,,,
13,,,,1449,0.171875,-0.17057186365127563,,
,0.001,0.001,,1499,,,,
13,,,,1499,0.181640625,-0.1654931902885437,,
13,,,,1511,,,0.18019999563694,-0.17429207265377045
13,,,7.521154880523682,1511,,,,
,0.001,0.001,,1549,,,,
14,,,,1549,0.14453125,-0.133090540766716,,
,0.001,0.001,,1599,,,,
14,,,,1599,0.05859375,-0.07640228420495987,,
14,,,,1619,,,0.17960000038146973,-0.1743682324886322
14,,,7.301572322845459,1619,,,,
,0.001,0.001,,1649,,,,
15,,,,1649,0.0625,-0.08176594972610474,,
,0.001,0.001,,1699,,,,
15,,,,1699,0.19140625,-0.15947437286376953,,
15,,,,1727,,,0.16599999368190765,-0.12434960901737213
15,,,7.531547546386719,1727,,,,
,0.001,0.001,,1749,,,,
16,,,,1749,0.076171875,-0.09132346510887146,,
,0.001,0.001,,1799,,,,
16,,,,1799,0.119140625,-0.11815816909074783,,
16,,,,1835,,,0.10279999673366547,-0.104530468583107
16,,,8.984175682067871,1835,,,,
,0.001,0.001,,1849,,,,
17,,,,1849,0.103515625,-0.1071118712425232,,
,0.001,0.001,,1899,,,,
17,,,,1899,0.099609375,-0.09947876632213593,,
17,,,,1943,,,0.10279999673366547,-0.10271961987018585
17,,,6.630670547485352,1943,,,,
,0.001,0.001,,1949,,,,
18,,,,1949,0.107421875,-0.1074238121509552,,
,0.001,0.001,,1999,,,,
18,,,,1999,0.115234375,-0.11486832797527313,,
18,,,6.1283721923828125,1999,,,,
