epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.0005,0.0005,,49,,,,
0,,,,49,0.45703125,-0.30817559361457825,,
,0.0005,0.0005,,99,,,,
0,,,,99,0.498046875,-0.42770248651504517,,
0,,,,107,,,0.5400000214576721,-0.4616231918334961
0,,,7.545261383056641,107,,,,
,0.0005,0.0005,,149,,,,
1,,,,149,0.55078125,-0.5049536228179932,,
,0.0005,0.0005,,199,,,,
1,,,,199,0.5234375,-0.49965164065361023,,
1,,,,215,,,0.5694000124931335,-0.5391218066215515
1,,,6.899524211883545,215,,,,
,0.0005,0.0005,,249,,,,
2,,,,249,0.591796875,-0.5705549716949463,,
,0.0005,0.0005,,299,,,,
2,,,,299,0.68359375,-0.6126254200935364,,
2,,,,323,,,0.7071999907493591,-0.648854672908783
2,,,9.419326782226562,323,,,,
,0.0005,0.0005,,349,,,,
3,,,,349,0.73828125,-0.6822100281715393,,
,0.0005,0.0005,,399,,,,
3,,,,399,0.732421875,-0.7079250812530518,,
3,,,,431,,,0.7282000184059143,-0.6905179619789124
3,,,8.153873443603516,431,,,,
,0.0005,0.0005,,449,,,,
4,,,,449,0.716796875,-0.6920297741889954,,
,0.0005,0.0005,,499,,,,
4,,,,499,0.720703125,-0.6934616565704346,,
4,,,,539,,,0.7387999892234802,-0.719222366809845
4,,,5.9205641746521,539,,,,
,0.0005,0.0005,,549,,,,
5,,,,549,0.744140625,-0.7202691435813904,,
,0.0005,0.0005,,599,,,,
5,,,,599,0.716796875,-0.7062998414039612,,
5,,,,647,,,0.7411999702453613,-0.7261034846305847
5,,,4.923875331878662,647,,,,
,0.0005,0.0005,,649,,,,
6,,,,649,0.744140625,-0.7261255383491516,,
,0.0005,0.0005,,699,,,,
6,,,,699,0.732421875,-0.7183874249458313,,
,0.0005,0.0005,,749,,,,
6,,,,749,0.734375,-0.7134474515914917,,
6,,,,755,,,0.7454000115394592,-0.7310712933540344
6,,,6.991827487945557,755,,,,
,0.0005,0.0005,,799,,,,
7,,,,799,0.7421875,-0.720818817615509,,
,0.0005,0.0005,,849,,,,
7,,,,849,0.771484375,-0.7551383972167969,,
7,,,,863,,,0.7468000054359436,-0.7347611784934998
7,,,6.638823986053467,863,,,,
,0.0005,0.0005,,899,,,,
8,,,,899,0.7578125,-0.7361928224563599,,
,0.0005,0.0005,,949,,,,
8,,,,949,0.765625,-0.7511482834815979,,
8,,,,971,,,0.748199999332428,-0.7369604706764221
8,,,5.260930061340332,971,,,,
,0.0005,0.0005,,999,,,,
9,,,,999,0.765625,-0.7518240809440613,,
,0.0005,0.0005,,1049,,,,
9,,,,1049,0.7265625,-0.7198307514190674,,
9,,,,1079,,,0.7519999742507935,-0.7401055097579956
9,,,8.396273612976074,1079,,,,
,0.0005,0.0005,,1099,,,,
10,,,,1099,0.783203125,-0.7710888385772705,,
,0.0005,0.0005,,1149,,,,
10,,,,1149,0.736328125,-0.716718852519989,,
10,,,,1187,,,0.7519999742507935,-0.7424265146255493
10,,,7.953456401824951,1187,,,,
,0.0005,0.0005,,1199,,,,
11,,,,1199,0.71875,-0.7130737900733948,,
,0.0005,0.0005,,1249,,,,
11,,,,1249,0.775390625,-0.7564418315887451,,
11,,,,1295,,,0.7534000277519226,-0.7430011034011841
11,,,7.47969913482666,1295,,,,
,0.0005,0.0005,,1299,,,,
12,,,,1299,0.75,-0.732855498790741,,
,0.0005,0.0005,,1349,,,,
12,,,,1349,0.73046875,-0.7190467119216919,,
,0.0005,0.0005,,1399,,,,
12,,,,1399,0.703125,-0.6937806010246277,,
12,,,,1403,,,0.7545999884605408,-0.7449148297309875
12,,,9.101177215576172,1403,,,,
,0.0005,0.0005,,1449,,,,
13,,,,1449,0.755859375,-0.7451039552688599,,
,0.0005,0.0005,,1499,,,,
13,,,,1499,0.76171875,-0.7448054552078247,,
13,,,,1511,,,0.7405999898910522,-0.7030413746833801
13,,,6.996601104736328,1511,,,,
,0.0005,0.0005,,1549,,,,
14,,,,1549,0.734375,-0.7278954982757568,,
,0.0005,0.0005,,1599,,,,
14,,,,1599,0.77734375,-0.7723589539527893,,
14,,,,1619,,,0.7552000284194946,-0.746248722076416
14,,,8.864293098449707,1619,,,,
,0.0005,0.0005,,1649,,,,
15,,,,1649,0.76171875,-0.7538028359413147,,
,0.0005,0.0005,,1699,,,,
15,,,,1699,0.76171875,-0.7519275546073914,,
15,,,,1727,,,0.7577999830245972,-0.7450500726699829
15,,,6.376500606536865,1727,,,,
,0.0005,0.0005,,1749,,,,
16,,,,1749,0.751953125,-0.741853654384613,,
,0.0005,0.0005,,1799,,,,
16,,,,1799,0.76953125,-0.7603687644004822,,
16,,,,1835,,,0.7567999958992004,-0.7481760382652283
16,,,6.505761623382568,1835,,,,
,0.0005,0.0005,,1849,,,,
17,,,,1849,0.7734375,-0.7676228284835815,,
,0.0005,0.0005,,1899,,,,
17,,,,1899,0.74609375,-0.7382975816726685,,
17,,,,1943,,,0.7581999897956848,-0.7480344176292419
17,,,9.100943565368652,1943,,,,
,0.0005,0.0005,,1949,,,,
18,,,,1949,0.79296875,-0.7842729687690735,,
,0.0005,0.0005,,1999,,,,
18,,,,1999,0.76953125,-0.7598877549171448,,
18,,,12.511956214904785,1999,,,,
