epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.00047500000000249995,0.00047500000000249995,,49,,,,
0,,,,49,0.5703125,-0.3762040436267853,,
,0.00047500000000249995,0.00047500000000249995,,99,,,,
0,,,,99,0.703125,-0.583317220211029,,
0,,,,107,,,0.7095999717712402,-0.5940542221069336
0,,,5.667827129364014,107,,,,
,0.00047500000000249995,0.00047500000000249995,,149,,,,
1,,,,149,0.703125,-0.6321174502372742,,
,0.00047500000000249995,0.00047500000000249995,,199,,,,
1,,,,199,0.73046875,-0.6801508069038391,,
1,,,,215,,,0.7365999817848206,-0.6892351508140564
1,,,10.51944637298584,215,,,,
,0.00047500000000249995,0.00047500000000249995,,249,,,,
2,,,,249,0.72265625,-0.681469202041626,,
,0.00047500000000249995,0.00047500000000249995,,299,,,,
2,,,,299,0.73828125,-0.7048760652542114,,
2,,,,323,,,0.7468000054359436,-0.7138125896453857
2,,,5.583840370178223,323,,,,
,0.00047500000000249995,0.00047500000000249995,,349,,,,
3,,,,349,0.720703125,-0.7001892924308777,,
,0.00047500000000249995,0.00047500000000249995,,399,,,,
3,,,,399,0.810546875,-0.7597790956497192,,
3,,,,431,,,0.8258000016212463,-0.7844011783599854
3,,,7.326563835144043,431,,,,
,0.00047500000000249995,0.00047500000000249995,,449,,,,
4,,,,449,0.8359375,-0.7895710468292236,,
,0.00047500000000249995,0.00047500000000249995,,499,,,,
4,,,,499,0.8671875,-0.8356944918632507,,
4,,,,539,,,0.8353999853134155,-0.8061001896858215
4,,,7.07070779800415,539,,,,
,0.00047500000000249995,0.00047500000000249995,,549,,,,
5,,,,549,0.826171875,-0.8042111992835999,,
,0.00047500000000249995,0.00047500000000249995,,599,,,,
5,,,,599,0.81640625,-0.7881152033805847,,
5,,,,647,,,0.8410000205039978,-0.8163970112800598
5,,,8.925189971923828,647,,,,
,0.00047500000000249995,0.00047500000000249995,,649,,,,
6,,,,649,0.857421875,-0.8324814438819885,,
,0.00047500000000249995,0.00047500000000249995,,699,,,,
6,,,,699,0.82421875,-0.8069413304328918,,
,0.00047500000000249995,0.00047500000000249995,,749,,,,
6,,,,749,0.830078125,-0.8144413828849792,,
6,,,,755,,,0.84579998254776,-0.8235422968864441
6,,,4.109302520751953,755,,,,
,0.00047500000000249995,0.00047500000000249995,,799,,,,
7,,,,799,0.845703125,-0.8300243020057678,,
,0.00047500000000249995,0.00047500000000249995,,849,,,,
7,,,,849,0.845703125,-0.8237255811691284,,
7,,,,863,,,0.8461999893188477,-0.8283157348632812
7,,,6.849555492401123,863,,,,
,0.00047500000000249995,0.00047500000000249995,,899,,,,
8,,,,899,0.845703125,-0.8268714547157288,,
,0.00047500000000249995,0.00047500000000249995,,949,,,,
8,,,,949,0.818359375,-0.8032374382019043,,
8,,,,971,,,0.849399983882904,-0.8327342867851257
8,,,6.321026802062988,971,,,,
,0.00047500000000249995,0.00047500000000249995,,999,,,,
9,,,,999,0.86328125,-0.846859335899353,,
,0.00047500000000249995,0.00047500000000249995,,1049,,,,
9,,,,1049,0.861328125,-0.8422360420227051,,
9,,,,1079,,,0.8501999974250793,-0.8353280425071716
9,,,8.525029182434082,1079,,,,
,0.00047500000000249995,0.00047500000000249995,,1099,,,,
10,,,,1099,0.85546875,-0.8374874591827393,,
,0.00047500000000249995,0.00047500000000249995,,1149,,,,
10,,,,1149,0.849609375,-0.8326622843742371,,
10,,,,1187,,,0.8501999974250793,-0.8373923897743225
10,,,5.428325176239014,1187,,,,
,0.00047500000000249995,0.00047500000000249995,,1199,,,,
11,,,,1199,0.85546875,-0.8435423970222473,,
,0.00047500000000249995,0.00047500000000249995,,1249,,,,
11,,,,1249,0.857421875,-0.8386280536651611,,
11,,,,1295,,,0.8532000184059143,-0.8399858474731445
11,,,10.205361366271973,1295,,,,
,0.00047500000000249995,0.00047500000000249995,,1299,,,,
12,,,,1299,0.85546875,-0.8435294032096863,,
,0.00047500000000249995,0.00047500000000249995,,1349,,,,
12,,,,1349,0.908203125,-0.8764374256134033,,
,0.00047500000000249995,0.00047500000000249995,,1399,,,,
12,,,,1399,0.92578125,-0.8945155143737793,,
12,,,,1403,,,0.9236000180244446,-0.8988094925880432
12,,,9.125187873840332,1403,,,,
,0.00047500000000249995,0.00047500000000249995,,1449,,,,
13,,,,1449,0.908203125,-0.8943729400634766,,
,0.00047500000000249995,0.00047500000000249995,,1499,,,,
13,,,,1499,0.916015625,-0.8998435139656067,,
13,,,,1511,,,0.9290000200271606,-0.9078569412231445
13,,,10.550418853759766,1511,,,,
,0.00047500000000249995,0.00047500000000249995,,1549,,,,
14,,,,1549,0.939453125,-0.9181206226348877,,
,0.00047500000000249995,0.00047500000000249995,,1599,,,,
14,,,,1599,0.935546875,-0.9097651243209839,,
14,,,,1619,,,0.9300000071525574,-0.914121687412262
14,,,8.166645050048828,1619,,,,
,0.00047500000000249995,0.00047500000000249995,,1649,,,,
15,,,,1649,0.93359375,-0.9161110520362854,,
,0.00047500000000249995,0.00047500000000249995,,1699,,,,
15,,,,1699,0.943359375,-0.9289392232894897,,
15,,,,1727,,,0.9341999888420105,-0.917823851108551
15,,,7.705198287963867,1727,,,,
,0.00047500000000249995,0.00047500000000249995,,1749,,,,
16,,,,1749,0.953125,-0.9362576007843018,,
,0.00047500000000249995,0.00047500000000249995,,1799,,,,
16,,,,1799,0.947265625,-0.9329138994216919,,
16,,,,1835,,,0.9358000159263611,-0.9205331206321716
16,,,6.4037652015686035,1835,,,,
,0.00047500000000249995,0.00047500000000249995,,1849,,,,
17,,,,1849,0.939453125,-0.9271377325057983,,
,0.00047500000000249995,0.00047500000000249995,,1899,,,,
17,,,,1899,0.947265625,-0.9276509881019592,,
17,,,,1943,,,0.9380000233650208,-0.9234692454338074
17,,,10.913052558898926,1943,,,,
,0.00047500000000249995,0.00047500000000249995,,1949,,,,
18,,,,1949,0.94140625,-0.9264675974845886,,
,0.00047500000000249995,0.00047500000000249995,,1999,,,,
18,,,,1999,0.94921875,-0.9356295466423035,,
18,,,9.4185152053833,1999,,,,
