epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.019000000000099996,0.019000000000099996,,49,,,,
0,,,,49,0.88671875,-0.8767222166061401,,
,0.019000000000099996,0.019000000000099996,,99,,,,
0,,,,99,0.888671875,-0.8825823664665222,,
0,,,,107,,,0.897599995136261,-0.8797646760940552
0,,,7.524372100830078,107,,,,
,0.019000000000099996,0.019000000000099996,,149,,,,
1,,,,149,0.884765625,-0.8772711753845215,,
,0.019000000000099996,0.019000000000099996,,199,,,,
1,,,,199,0.90625,-0.8984048962593079,,
1,,,,215,,,0.8978000283241272,-0.8862683773040771
1,,,6.3270368576049805,215,,,,
,0.019000000000099996,0.019000000000099996,,249,,,,
2,,,,249,0.90234375,-0.8935339450836182,,
,0.019000000000099996,0.019000000000099996,,299,,,,
2,,,,299,0.935546875,-0.9273565411567688,,
2,,,,323,,,0.9053999781608582,-0.893190324306488
2,,,4.313499450683594,323,,,,
,0.019000000000099996,0.019000000000099996,,349,,,,
3,,,,349,0.8984375,-0.8983551263809204,,
,0.019000000000099996,0.019000000000099996,,399,,,,
3,,,,399,0.919921875,-0.9084559679031372,,
3,,,,431,,,0.906000018119812,-0.8970602750778198
3,,,9.600448608398438,431,,,,
,0.019000000000099996,0.019000000000099996,,449,,,,
4,,,,449,0.927734375,-0.9184768199920654,,
,0.019000000000099996,0.019000000000099996,,499,,,,
4,,,,499,0.900390625,-0.8965429067611694,,
4,,,,539,,,0.907800018787384,-0.8992513418197632
4,,,6.3365678787231445,539,,,,
,0.019000000000099996,0.019000000000099996,,549,,,,
5,,,,549,0.91796875,-0.9057537317276001,,
,0.019000000000099996,0.019000000000099996,,599,,,,
5,,,,599,0.921875,-0.9211912751197815,,
5,,,,647,,,0.9133999943733215,-0.90537029504776
5,,,8.998029708862305,647,,,,
,0.019000000000099996,0.019000000000099996,,649,,,,
6,,,,649,0.93359375,-0.9283318519592285,,
,0.019000000000099996,0.019000000000099996,,699,,,,
6,,,,699,0.90625,-0.9010102152824402,,
,0.019000000000099996,0.019000000000099996,,749,,,,
6,,,,749,0.919921875,-0.9099779725074768,,
6,,,,755,,,0.9129999876022339,-0.9061424732208252
6,,,7.824790000915527,755,,,,
,0.019000000000099996,0.019000000000099996,,799,,,,
7,,,,799,0.908203125,-0.9066432118415833,,
,0.019000000000099996,0.019000000000099996,,849,,,,
7,,,,849,0.916015625,-0.9046328067779541,,
7,,,,863,,,0.9061999917030334,-0.9003667831420898
7,,,6.961021423339844,863,,,,
,0.019000000000099996,0.019000000000099996,,899,,,,
8,,,,899,0.91015625,-0.9004631042480469,,
,0.019000000000099996,0.019000000000099996,,949,,,,
8,,,,949,0.904296875,-0.9010724425315857,,
8,,,,971,,,0.9065999984741211,-0.900921106338501
8,,,8.250452041625977,971,,,,
,0.019000000000099996,0.019000000000099996,,999,,,,
9,,,,999,0.923828125,-0.9132046103477478,,
,0.019000000000099996,0.019000000000099996,,1049,,,,
9,,,,1049,0.896484375,-0.8885456919670105,,
9,,,,1079,,,0.9056000113487244,-0.8978888392448425
9,,,9.880335807800293,1079,,,,
,0.019000000000099996,0.019000000000099996,,1099,,,,
10,,,,1099,0.90234375,-0.8947241902351379,,
,0.019000000000099996,0.019000000000099996,,1149,,,,
10,,,,1149,0.912109375,-0.9011886119842529,,
10,,,,1187,,,0.8953999876976013,-0.8884187340736389
10,,,11.533185958862305,1187,,,,
,0.019000000000099996,0.019000000000099996,,1199,,,,
11,,,,1199,0.88671875,-0.8804279565811157,,
,0.019000000000099996,0.019000000000099996,,1249,,,,
11,,,,1249,0.900390625,-0.8955568671226501,,
11,,,,1295,,,0.9103999733924866,-0.9042859077453613
11,,,8.336602210998535,1295,,,,
,0.019000000000099996,0.019000000000099996,,1299,,,,
12,,,,1299,0.91796875,-0.908649206161499,,
,0.019000000000099996,0.019000000000099996,,1349,,,,
12,,,,1349,0.89453125,-0.8943048119544983,,
,0.019000000000099996,0.019000000000099996,,1399,,,,
12,,,,1399,0.90625,-0.8962224721908569,,
12,,,,1403,,,0.9064000248908997,-0.9013367891311646
12,,,6.7563652992248535,1403,,,,
,0.019000000000099996,0.019000000000099996,,1449,,,,
13,,,,1449,0.904296875,-0.8987604975700378,,
,0.019000000000099996,0.019000000000099996,,1499,,,,
13,,,,1499,0.91015625,-0.9068215489387512,,
13,,,,1511,,,0.8996000289916992,-0.8957207798957825
13,,,6.28028678894043,1511,,,,
,0.019000000000099996,0.019000000000099996,,1549,,,,
14,,,,1549,0.912109375,-0.9097399711608887,,
,0.019000000000099996,0.019000000000099996,,1599,,,,
14,,,,1599,0.912109375,-0.907198965549469,,
14,,,,1619,,,0.8899999856948853,-0.8829545974731445
14,,,6.424798488616943,1619,,,,
,0.019000000000099996,0.019000000000099996,,1649,,,,
15,,,,1649,0.91015625,-0.9026727676391602,,
,0.019000000000099996,0.019000000000099996,,1699,,,,
15,,,,1699,0.900390625,-0.8938379883766174,,
15,,,,1727,,,0.9039999842643738,-0.896691620349884
15,,,6.670977592468262,1727,,,,
,0.019000000000099996,0.019000000000099996,,1749,,,,
16,,,,1749,0.888671875,-0.8784319162368774,,
,0.019000000000099996,0.019000000000099996,,1799,,,,
16,,,,1799,0.908203125,-0.9097990989685059,,
16,,,,1835,,,0.8970000147819519,-0.8916186690330505
16,,,8.584920883178711,1835,,,,
,0.019000000000099996,0.019000000000099996,,1849,,,,
17,,,,1849,0.900390625,-0.8983393311500549,,
,0.019000000000099996,0.019000000000099996,,1899,,,,
17,,,,1899,0.888671875,-0.8867249488830566,,
17,,,,1943,,,0.9017999768257141,-0.8956438302993774
17,,,7.989677429199219,1943,,,,
,0.019000000000099996,0.019000000000099996,,1949,,,,
18,,,,1949,0.904296875,-0.9010656476020813,,
,0.019000000000099996,0.019000000000099996,,1999,,,,
18,,,,1999,0.892578125,-0.8896582126617432,,
18,,,8.8499116897583,1999,,,,
