epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.009500000000049998,0.009500000000049998,,49,,,,
0,,,,49,0.7734375,-0.7642710208892822,,
,0.009500000000049998,0.009500000000049998,,99,,,,
0,,,,99,0.75390625,-0.7445027828216553,,
0,,,,107,,,0.753000020980835,-0.7381411790847778
0,,,8.811768531799316,107,,,,
,0.009500000000049998,0.009500000000049998,,149,,,,
1,,,,149,0.787109375,-0.7798926830291748,,
,0.009500000000049998,0.009500000000049998,,199,,,,
1,,,,199,0.748046875,-0.738534688949585,,
1,,,,215,,,0.767799973487854,-0.7579909563064575
1,,,9.790616035461426,215,,,,
,0.009500000000049998,0.009500000000049998,,249,,,,
2,,,,249,0.77734375,-0.7717148065567017,,
,0.009500000000049998,0.009500000000049998,,299,,,,
2,,,,299,0.767578125,-0.7617045640945435,,
2,,,,323,,,0.770799994468689,-0.764655351638794
2,,,6.507647514343262,323,,,,
,0.009500000000049998,0.009500000000049998,,349,,,,
3,,,,349,0.78515625,-0.7794912457466125,,
,0.009500000000049998,0.009500000000049998,,399,,,,
3,,,,399,0.7734375,-0.768669068813324,,
3,,,,431,,,0.7698000073432922,-0.7610699534416199
3,,,5.605519771575928,431,,,,
,0.009500000000049998,0.009500000000049998,,449,,,,
4,,,,449,0.779296875,-0.77595454454422,,
,0.009500000000049998,0.009500000000049998,,499,,,,
4,,,,499,0.7734375,-0.7703695297241211,,
4,,,,539,,,0.7703999876976013,-0.7636450529098511
4,,,12.269403457641602,539,,,,
,0.009500000000049998,0.009500000000049998,,549,,,,
5,,,,549,0.765625,-0.7639012932777405,,
,0.009500000000049998,0.009500000000049998,,599,,,,
5,,,,599,0.763671875,-0.7597249746322632,,
5,,,,647,,,0.7712000012397766,-0.7635900378227234
5,,,7.745625972747803,647,,,,
,0.009500000000049998,0.009500000000049998,,649,,,,
6,,,,649,0.765625,-0.7611265182495117,,
,0.009500000000049998,0.009500000000049998,,699,,,,
6,,,,699,0.79296875,-0.7883519530296326,,
,0.009500000000049998,0.009500000000049998,,749,,,,
6,,,,749,0.728515625,-0.7244235277175903,,
6,,,,755,,,0.7692000269889832,-0.7644716501235962
6,,,11.195121765136719,755,,,,
,0.009500000000049998,0.009500000000049998,,799,,,,
7,,,,799,0.744140625,-0.7414286732673645,,
,0.009500000000049998,0.009500000000049998,,849,,,,
7,,,,849,0.7734375,-0.7639756202697754,,
7,,,,863,,,0.7656000256538391,-0.7603120803833008
7,,,8.90728759765625,863,,,,
,0.009500000000049998,0.009500000000049998,,899,,,,
8,,,,899,0.7578125,-0.75240159034729,,
,0.009500000000049998,0.009500000000049998,,949,,,,
8,,,,949,0.763671875,-0.7531669735908508,,
8,,,,971,,,0.8396000266075134,-0.8280195593833923
8,,,8.855405807495117,971,,,,
,0.009500000000049998,0.009500000000049998,,999,,,,
9,,,,999,0.84765625,-0.8340625762939453,,
,0.009500000000049998,0.009500000000049998,,1049,,,,
9,,,,1049,0.83203125,-0.8098475933074951,,
9,,,,1079,,,0.8410000205039978,-0.8320387005805969
9,,,10.579353332519531,1079,,,,
,0.009500000000049998,0.009500000000049998,,1099,,,,
10,,,,1099,0.87109375,-0.8657230734825134,,
,0.009500000000049998,0.009500000000049998,,1149,,,,
10,,,,1149,0.8203125,-0.8082378506660461,,
10,,,,1187,,,0.8443999886512756,-0.8361243009567261
10,,,8.973467826843262,1187,,,,
,0.009500000000049998,0.009500000000049998,,1199,,,,
11,,,,1199,0.84765625,-0.8393319249153137,,
