epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.004750000000024999,0.004750000000024999,,49,,,,
0,,,,49,0.7734375,-0.7641923427581787,,
,0.004750000000024999,0.004750000000024999,,99,,,,
0,,,,99,0.84375,-0.8173227906227112,,
0,,,,107,,,0.8525999784469604,-0.8374686241149902
0,,,6.049876689910889,107,,,,
,0.004750000000024999,0.004750000000024999,,149,,,,
1,,,,149,0.875,-0.864301323890686,,
,0.004750000000024999,0.004750000000024999,,199,,,,
1,,,,199,0.84765625,-0.8365687727928162,,
1,,,,215,,,0.8664000034332275,-0.8592872023582458
1,,,7.549426555633545,215,,,,
,0.004750000000024999,0.004750000000024999,,249,,,,
2,,,,249,0.87890625,-0.8743504881858826,,
,0.004750000000024999,0.004750000000024999,,299,,,,
2,,,,299,0.87109375,-0.8677297830581665,,
2,,,,323,,,0.8759999871253967,-0.8698436617851257
2,,,5.286583423614502,323,,,,
,0.004750000000024999,0.004750000000024999,,349,,,,
3,,,,349,0.888671875,-0.8851155042648315,,
,0.004750000000024999,0.004750000000024999,,399,,,,
3,,,,399,0.876953125,-0.8709990978240967,,
3,,,,431,,,0.8835999965667725,-0.8774746060371399
3,,,6.2002949714660645,431,,,,
,0.004750000000024999,0.004750000000024999,,449,,,,
4,,,,449,0.8984375,-0.8910585045814514,,
,0.004750000000024999,0.004750000000024999,,499,,,,
4,,,,499,0.94140625,-0.9287004470825195,,
4,,,,539,,,0.9553999900817871,-0.9461552500724792
4,,,4.996115684509277,539,,,,
,0.004750000000024999,0.004750000000024999,,549,,,,
5,,,,549,0.978515625,-0.9666962623596191,,
,0.004750000000024999,0.004750000000024999,,599,,,,
5,,,,599,0.97265625,-0.9631633162498474,,
5,,,,647,,,0.9599999785423279,-0.9529474377632141
5,,,5.7946457862854,647,,,,
,0.004750000000024999,0.004750000000024999,,649,,,,
6,,,,649,0.9765625,-0.9663780927658081,,
,0.004750000000024999,0.004750000000024999,,699,,,,
6,,,,699,0.9765625,-0.9705395698547363,,
,0.004750000000024999,0.004750000000024999,,749,,,,
6,,,,749,0.97265625,-0.9647897481918335,,
6,,,,755,,,0.9639999866485596,-0.9571136832237244
6,,,6.5225958824157715,755,,,,
,0.004750000000024999,0.004750000000024999,,799,,,,
7,,,,799,0.98046875,-0.9741659164428711,,
,0.004750000000024999,0.004750000000024999,,849,,,,
7,,,,849,0.984375,-0.9819595813751221,,
7,,,,863,,,0.965399980545044,-0.9597693085670471
7,,,3.8555748462677,863,,,,
,0.004750000000024999,0.004750000000024999,,899,,,,
8,,,,899,0.9921875,-0.988937497138977,,
,0.004750000000024999,0.004750000000024999,,949,,,,
8,,,,949,0.986328125,-0.9818754196166992,,
8,,,,971,,,0.9692000150680542,-0.9646252989768982
8,,,6.364956855773926,971,,,,
,0.004750000000024999,0.004750000000024999,,999,,,,
9,,,,999,0.986328125,-0.9834812879562378,,
,0.004750000000024999,0.004750000000024999,,1049,,,,
9,,,,1049,0.9921875,-0.986897885799408,,
9,,,,1079,,,0.9715999960899353,-0.9650630950927734
9,,,5.3367204666137695,1079,,,,
,0.004750000000024999,0.004750000000024999,,1099,,,,
10,,,,1099,0.994140625,-0.9887080192565918,,
,0.004750000000024999,0.004750000000024999,,1149,,,,
10,,,,1149,0.98828125,-0.9855474829673767,,
10,,,,1187,,,0.9715999960899353,-0.966589629650116
10,,,5.091577529907227,1187,,,,
,0.004750000000024999,0.004750000000024999,,1199,,,,
11,,,,1199,0.990234375,-0.9879538416862488,,
,0.004750000000024999,0.004750000000024999,,1249,,,,
