epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.001,0.001,,49,,,,
0,,,,49,0.6484375,-0.5389350056648254,,
,0.001,0.001,,99,,,,
0,,,,99,0.701171875,-0.6303167939186096,,
0,,,,107,,,0.7135999798774719,-0.6439092755317688
0,,,7.647906303405762,107,,,,
,0.001,0.001,,149,,,,
1,,,,149,0.767578125,-0.7201651334762573,,
,0.001,0.001,,199,,,,
1,,,,199,0.7109375,-0.6877726912498474,,
1,,,,215,,,0.7480000257492065,-0.7194201350212097
1,,,4.243086814880371,215,,,,
,0.001,0.001,,249,,,,
2,,,,249,0.759765625,-0.7364084124565125,,
,0.001,0.001,,299,,,,
2,,,,299,0.810546875,-0.7745010256767273,,
2,,,,323,,,0.8220000267028809,-0.7946670651435852
2,,,6.832826614379883,323,,,,
,0.001,0.001,,349,,,,
3,,,,349,0.830078125,-0.8079233765602112,,
,0.001,0.001,,399,,,,
3,,,,399,0.828125,-0.8124441504478455,,
3,,,,431,,,0.8295999765396118,-0.8109049797058105
3,,,5.108747482299805,431,,,,
,0.001,0.001,,449,,,,
4,,,,449,0.83203125,-0.8206403255462646,,
,0.001,0.001,,499,,,,
4,,,,499,0.8203125,-0.7966450452804565,,
4,,,,539,,,0.8343999981880188,-0.8176713585853577
4,,,6.00264310836792,539,,,,
,0.001,0.001,,549,,,,
5,,,,549,0.849609375,-0.8308675289154053,,
,0.001,0.001,,599,,,,
5,,,,599,0.830078125,-0.8158835768699646,,
5,,,,647,,,0.8345999717712402,-0.8211467862129211
5,,,7.356149673461914,647,,,,
,0.001,0.001,,649,,,,
6,,,,649,0.833984375,-0.8221723437309265,,
,0.001,0.001,,699,,,,
6,,,,699,0.83984375,-0.8265172839164734,,
,0.001,0.001,,749,,,,
6,,,,749,0.8203125,-0.8060459494590759,,
6,,,,755,,,0.8381999731063843,-0.8266772627830505
6,,,5.537679195404053,755,,,,
,0.001,0.001,,799,,,,
7,,,,799,0.81640625,-0.8069007992744446,,
,0.001,0.001,,849,,,,
7,,,,849,0.87109375,-0.8541997671127319,,
7,,,,863,,,0.8557999730110168,-0.8393316268920898
7,,,7.81821870803833,863,,,,
,0.001,0.001,,899,,,,
8,,,,899,0.912109375,-0.8812052011489868,,
,0.001,0.001,,949,,,,
8,,,,949,0.900390625,-0.8812180161476135,,
8,,,,971,,,0.8967999815940857,-0.8774977326393127
8,,,7.552624702453613,971,,,,
,0.001,0.001,,999,,,,
9,,,,999,0.927734375,-0.9095783829689026,,
,0.001,0.001,,1049,,,,
9,,,,1049,0.912109375,-0.8925594687461853,,
9,,,,1079,,,0.9046000242233276,-0.8884514570236206
9,,,7.241573810577393,1079,,,,
,0.001,0.001,,1099,,,,
10,,,,1099,0.939453125,-0.9224295616149902,,
,0.001,0.001,,1149,,,,
10,,,,1149,0.908203125,-0.8911475539207458,,
10,,,,1187,,,0.9070000052452087,-0.8932637572288513
10,,,4.416637897491455,1187,,,,
,0.001,0.001,,1199,,,,
11,,,,1199,0.9375,-0.916313648223877,,
,0.001,0.001,,1249,,,,
11,,,,1249,0.927734375,-0.9089009165763855,,
11,,,,1295,,,0.9088000059127808,-0.8955993056297302
11,,,5.9388651847839355,1295,,,,
,0.001,0.001,,1299,,,,
12,,,,1299,0.923828125,-0.9084309935569763,,
,0.001,0.001,,1349,,,,
12,,,,1349,0.91796875,-0.8983407616615295,,
,0.001,0.001,,1399,,,,
12,,,,1399,0.90625,-0.8945639133453369,,
12,,,,1403,,,0.9052000045776367,-0.8875446319580078
12,,,8.108744621276855,1403,,,,
,0.001,0.001,,1449,,,,
13,,,,1449,0.9140625,-0.9006428718566895,,
,0.001,0.001,,1499,,,,
13,,,,1499,0.92578125,-0.9114028215408325,,
13,,,,1511,,,0.9106000065803528,-0.8972191214561462
13,,,8.245105743408203,1511,,,,
,0.001,0.001,,1549,,,,
14,,,,1549,0.921875,-0.9045723080635071,,
,0.001,0.001,,1599,,,,
14,,,,1599,0.94140625,-0.9284824132919312,,
14,,,,1619,,,0.9118000268936157,-0.9000849723815918
14,,,6.995172500610352,1619,,,,
,0.001,0.001,,1649,,,,
15,,,,1649,0.931640625,-0.9120208024978638,,
,0.001,0.001,,1699,,,,
15,,,,1699,0.931640625,-0.922493577003479,,
15,,,,1727,,,0.9143999814987183,-0.9018446207046509
15,,,10.275118827819824,1727,,,,
,0.001,0.001,,1749,,,,
16,,,,1749,0.923828125,-0.9125701189041138,,
,0.001,0.001,,1799,,,,
16,,,,1799,0.94140625,-0.925186038017273,,
16,,,,1835,,,0.9168000221252441,-0.9049858450889587
16,,,7.65465784072876,1835,,,,
,0.001,0.001,,1849,,,,
17,,,,1849,0.923828125,-0.9121918678283691,,
,0.001,0.001,,1899,,,,
17,,,,1899,0.9296875,-0.9197440147399902,,
17,,,,1943,,,0.91839998960495,-0.906147837638855
17,,,9.135619163513184,1943,,,,
,0.001,0.001,,1949,,,,
18,,,,1949,0.9453125,-0.9354429841041565,,
,0.001,0.001,,1999,,,,
18,,,,1999,0.947265625,-0.9347354769706726,,
18,,,8.444552421569824,1999,,,,
