epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.019000000000099996,0.019000000000099996,,49,,,,
0,,,,49,0.779296875,-0.7706860303878784,,
,0.019000000000099996,0.019000000000099996,,99,,,,
0,,,,99,0.75390625,-0.747787594795227,,
0,,,,107,,,0.776199996471405,-0.7693842053413391
0,,,8.66335391998291,107,,,,
,0.019000000000099996,0.019000000000099996,,149,,,,
1,,,,149,0.732421875,-0.7225229144096375,,
,0.019000000000099996,0.019000000000099996,,199,,,,
1,,,,199,0.77734375,-0.7705919146537781,,
1,,,,215,,,0.7788000106811523,-0.7741328477859497
1,,,4.232470512390137,215,,,,
,0.019000000000099996,0.019000000000099996,,249,,,,
2,,,,249,0.76953125,-0.7639907598495483,,
,0.019000000000099996,0.019000000000099996,,299,,,,
2,,,,299,0.80859375,-0.7974705696105957,,
2,,,,323,,,0.7842000126838684,-0.7805296182632446
2,,,6.424333095550537,323,,,,
,0.019000000000099996,0.019000000000099996,,349,,,,
3,,,,349,0.78515625,-0.7809370756149292,,
,0.019000000000099996,0.019000000000099996,,399,,,,
3,,,,399,0.7578125,-0.7526593804359436,,
3,,,,431,,,0.7842000126838684,-0.7797354459762573
3,,,7.74274206161499,431,,,,
,0.019000000000099996,0.019000000000099996,,449,,,,
4,,,,449,0.8125,-0.8059805035591125,,
,0.019000000000099996,0.019000000000099996,,499,,,,
4,,,,499,0.767578125,-0.763259768486023,,
4,,,,539,,,0.7811999917030334,-0.7762109637260437
4,,,6.348653793334961,539,,,,
,0.019000000000099996,0.019000000000099996,,549,,,,
5,,,,549,0.798828125,-0.7992373108863831,,
,0.019000000000099996,0.019000000000099996,,599,,,,
5,,,,599,0.791015625,-0.7842302322387695,,
5,,,,647,,,0.7868000268936157,-0.780812680721283
5,,,3.626887083053589,647,,,,
,0.019000000000099996,0.019000000000099996,,649,,,,
6,,,,649,0.814453125,-0.8109508156776428,,
,0.019000000000099996,0.019000000000099996,,699,,,,
6,,,,699,0.76171875,-0.7598787546157837,,
,0.019000000000099996,0.019000000000099996,,749,,,,
6,,,,749,0.794921875,-0.7893335223197937,,
6,,,,755,,,0.7874000072479248,-0.7849626541137695
6,,,4.253815650939941,755,,,,
,0.019000000000099996,0.019000000000099996,,799,,,,
7,,,,799,0.810546875,-0.8095424771308899,,
,0.019000000000099996,0.019000000000099996,,849,,,,
7,,,,849,0.76953125,-0.7674385905265808,,
7,,,,863,,,0.7888000011444092,-0.7848789095878601
7,,,5.501337051391602,863,,,,
,0.019000000000099996,0.019000000000099996,,899,,,,
8,,,,899,0.880859375,-0.8732433319091797,,
,0.019000000000099996,0.019000000000099996,,949,,,,
8,,,,949,0.857421875,-0.8530533313751221,,
8,,,,971,,,0.8690000176429749,-0.8640138506889343
8,,,4.682703018188477,971,,,,
,0.019000000000099996,0.019000000000099996,,999,,,,
9,,,,999,0.8515625,-0.8502713441848755,,
,0.019000000000099996,0.019000000000099996,,1049,,,,
9,,,,1049,0.875,-0.8738253116607666,,
9,,,,1079,,,0.8694000244140625,-0.8652125000953674
9,,,5.207547187805176,1079,,,,
,0.019000000000099996,0.019000000000099996,,1099,,,,
10,,,,1099,0.90625,-0.9047568440437317,,
,0.019000000000099996,0.019000000000099996,,1149,,,,
10,,,,1149,0.853515625,-0.8496522307395935,,
10,,,,1187,,,0.8718000054359436,-0.8674455881118774
10,,,5.12407922744751,1187,,,,
,0.019000000000099996,0.019000000000099996,,1199,,,,
11,,,,1199,0.861328125,-0.8605782389640808,,
,0.019000000000099996,0.019000000000099996,,1249,,,,
11,,,,1249,0.857421875,-0.8562905788421631,,
11,,,,1295,,,0.878000020980835,-0.8746381998062134
11,,,6.962952613830566,1295,,,,
,0.019000000000099996,0.019000000000099996,,1299,,,,
12,,,,1299,0.896484375,-0.8941839933395386,,
,0.019000000000099996,0.019000000000099996,,1349,,,,
12,,,,1349,0.953125,-0.9446831345558167,,
,0.019000000000099996,0.019000000000099996,,1399,,,,
12,,,,1399,0.95703125,-0.9471781849861145,,
12,,,,1403,,,0.9444000124931335,-0.9404810667037964
12,,,5.107228755950928,1403,,,,
,0.019000000000099996,0.019000000000099996,,1449,,,,
13,,,,1449,0.9453125,-0.9443113207817078,,
,0.019000000000099996,0.019000000000099996,,1499,,,,
13,,,,1499,0.9609375,-0.9548471570014954,,
13,,,,1511,,,0.9491999745368958,-0.945095419883728
13,,,6.440985202789307,1511,,,,
,0.019000000000099996,0.019000000000099996,,1549,,,,
14,,,,1549,0.9609375,-0.9550130367279053,,
,0.019000000000099996,0.019000000000099996,,1599,,,,
14,,,,1599,0.951171875,-0.9470422267913818,,
14,,,,1619,,,0.954200029373169,-0.9516800045967102
14,,,5.111205101013184,1619,,,,
,0.019000000000099996,0.019000000000099996,,1649,,,,
15,,,,1649,0.958984375,-0.9528340101242065,,
,0.019000000000099996,0.019000000000099996,,1699,,,,
15,,,,1699,0.974609375,-0.9721774458885193,,
15,,,,1727,,,0.9534000158309937,-0.9489065408706665
15,,,8.032608985900879,1727,,,,
,0.019000000000099996,0.019000000000099996,,1749,,,,
16,,,,1749,0.9609375,-0.9569381475448608,,
,0.019000000000099996,0.019000000000099996,,1799,,,,
16,,,,1799,0.966796875,-0.9602906703948975,,
16,,,,1835,,,0.9534000158309937,-0.9510597586631775
16,,,2.9886183738708496,1835,,,,
,0.019000000000099996,0.019000000000099996,,1849,,,,
17,,,,1849,0.951171875,-0.9508224129676819,,
,0.019000000000099996,0.019000000000099996,,1899,,,,
17,,,,1899,0.94921875,-0.9495540857315063,,
17,,,,1943,,,0.9527999758720398,-0.9495804905891418
17,,,6.146845817565918,1943,,,,
,0.019000000000099996,0.019000000000099996,,1949,,,,
18,,,,1949,0.95703125,-0.9516305923461914,,
,0.019000000000099996,0.019000000000099996,,1999,,,,
18,,,,1999,0.96484375,-0.9631186127662659,,
18,,,5.649788856506348,1999,,,,
