epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.019000000000099996,0.019000000000099996,,49,,,,
0,,,,49,0.794921875,-0.7853761315345764,,
,0.019000000000099996,0.019000000000099996,,99,,,,
0,,,,99,0.77734375,-0.7759043574333191,,
0,,,,107,,,0.807200014591217,-0.7714970707893372
0,,,9.644872665405273,107,,,,
,0.019000000000099996,0.019000000000099996,,149,,,,
1,,,,149,0.833984375,-0.8207886815071106,,
,0.019000000000099996,0.019000000000099996,,199,,,,
1,,,,199,0.818359375,-0.8154234290122986,,
1,,,,215,,,0.8288000226020813,-0.8128504157066345
1,,,7.183380126953125,215,,,,
,0.019000000000099996,0.019000000000099996,,249,,,,
2,,,,249,0.833984375,-0.8297417163848877,,
,0.019000000000099996,0.019000000000099996,,299,,,,
2,,,,299,0.873046875,-0.864469587802887,,
2,,,,323,,,0.8267999887466431,-0.8163458108901978
2,,,9.315025329589844,323,,,,
,0.019000000000099996,0.019000000000099996,,349,,,,
3,,,,349,0.845703125,-0.838985025882721,,
,0.019000000000099996,0.019000000000099996,,399,,,,
3,,,,399,0.853515625,-0.8454506397247314,,
3,,,,431,,,0.8253999948501587,-0.8159099817276001
3,,,8.789190292358398,431,,,,
,0.019000000000099996,0.019000000000099996,,449,,,,
4,,,,449,0.8203125,-0.8179253935813904,,
,0.019000000000099996,0.019000000000099996,,499,,,,
4,,,,499,0.837890625,-0.8318269848823547,,
4,,,,539,,,0.8256000280380249,-0.8178198933601379
4,,,9.698862075805664,539,,,,
,0.019000000000099996,0.019000000000099996,,549,,,,
5,,,,549,0.802734375,-0.793929934501648,,
,0.019000000000099996,0.019000000000099996,,599,,,,
5,,,,599,0.83203125,-0.8255164623260498,,
5,,,,647,,,0.8155999779701233,-0.8092918992042542
5,,,6.85902214050293,647,,,,
,0.019000000000099996,0.019000000000099996,,649,,,,
6,,,,649,0.826171875,-0.8217251896858215,,
,0.019000000000099996,0.019000000000099996,,699,,,,
6,,,,699,0.802734375,-0.7945337891578674,,
,0.019000000000099996,0.019000000000099996,,749,,,,
6,,,,749,0.900390625,-0.8886697292327881,,
6,,,,755,,,0.8894000053405762,-0.8802925944328308
6,,,10.778621673583984,755,,,,
,0.019000000000099996,0.019000000000099996,,799,,,,
7,,,,799,0.916015625,-0.9038196206092834,,
,0.019000000000099996,0.019000000000099996,,849,,,,
7,,,,849,0.89453125,-0.8826082944869995,,
7,,,,863,,,0.8921999931335449,-0.8816311359405518
7,,,11.17087459564209,863,,,,
,0.019000000000099996,0.019000000000099996,,899,,,,
8,,,,899,0.869140625,-0.8650184869766235,,
,0.019000000000099996,0.019000000000099996,,949,,,,
8,,,,949,0.900390625,-0.8907336592674255,,
8,,,,971,,,0.878000020980835,-0.8708246350288391
8,,,8.299944877624512,971,,,,
,0.019000000000099996,0.019000000000099996,,999,,,,
9,,,,999,0.900390625,-0.8938940763473511,,
,0.019000000000099996,0.019000000000099996,,1049,,,,
9,,,,1049,0.88671875,-0.8743671178817749,,
9,,,,1079,,,0.8899999856948853,-0.8847191333770752
9,,,5.933696746826172,1079,,,,
,0.019000000000099996,0.019000000000099996,,1099,,,,
10,,,,1099,0.904296875,-0.8931883573532104,,
,0.019000000000099996,0.019000000000099996,,1149,,,,
10,,,,1149,0.90625,-0.8978298902511597,,
10,,,,1187,,,0.8826000094413757,-0.8792831301689148
10,,,6.8950371742248535,1187,,,,
,0.019000000000099996,0.019000000000099996,,1199,,,,
11,,,,1199,0.89453125,-0.8893365859985352,,
,0.019000000000099996,0.019000000000099996,,1249,,,,
11,,,,1249,0.90234375,-0.8945279121398926,,
11,,,,1295,,,0.8898000121116638,-0.880864143371582
11,,,6.078190803527832,1295,,,,
,0.019000000000099996,0.019000000000099996,,1299,,,,
12,,,,1299,0.892578125,-0.8891379237174988,,
,0.019000000000099996,0.019000000000099996,,1349,,,,
12,,,,1349,0.861328125,-0.8588385581970215,,
,0.019000000000099996,0.019000000000099996,,1399,,,,
12,,,,1399,0.869140625,-0.8627464771270752,,
