epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.0009500000000049999,0.0009500000000049999,,49,,,,
0,,,,49,0.5,-0.43556100130081177,,
,0.0009500000000049999,0.0009500000000049999,,99,,,,
0,,,,99,0.73046875,-0.6441643238067627,,
0,,,,107,,,0.8095999956130981,-0.7147219777107239
0,,,5.677481651306152,107,,,,
,0.0009500000000049999,0.0009500000000049999,,149,,,,
1,,,,149,0.791015625,-0.7530379891395569,,
,0.0009500000000049999,0.0009500000000049999,,199,,,,
1,,,,199,0.8359375,-0.7976136207580566,,
1,,,,215,,,0.8339999914169312,-0.8010737895965576
1,,,5.707629680633545,215,,,,
,0.0009500000000049999,0.0009500000000049999,,249,,,,
2,,,,249,0.8203125,-0.7997856140136719,,
,0.0009500000000049999,0.0009500000000049999,,299,,,,
2,,,,299,0.859375,-0.833993673324585,,
2,,,,323,,,0.8410000205039978,-0.8190888166427612
2,,,5.657129764556885,323,,,,
,0.0009500000000049999,0.0009500000000049999,,349,,,,
3,,,,349,0.810546875,-0.796660304069519,,
,0.0009500000000049999,0.0009500000000049999,,399,,,,
3,,,,399,0.8515625,-0.8321655988693237,,
3,,,,431,,,0.8460000157356262,-0.828885555267334
3,,,5.20642614364624,431,,,,
,0.0009500000000049999,0.0009500000000049999,,449,,,,
4,,,,449,0.84375,-0.827890157699585,,
,0.0009500000000049999,0.0009500000000049999,,499,,,,
4,,,,499,0.830078125,-0.812461793422699,,
4,,,,539,,,0.8497999906539917,-0.8347952365875244
4,,,5.372740745544434,539,,,,
,0.0009500000000049999,0.0009500000000049999,,549,,,,
5,,,,549,0.83984375,-0.821871280670166,,
,0.0009500000000049999,0.0009500000000049999,,599,,,,
5,,,,599,0.880859375,-0.8600971698760986,,
5,,,,647,,,0.8514000177383423,-0.8391746878623962
5,,,5.085268497467041,647,,,,
,0.0009500000000049999,0.0009500000000049999,,649,,,,
6,,,,649,0.865234375,-0.851470947265625,,
,0.0009500000000049999,0.0009500000000049999,,699,,,,
6,,,,699,0.84765625,-0.8372155427932739,,
,0.0009500000000049999,0.0009500000000049999,,749,,,,
6,,,,749,0.865234375,-0.8537743091583252,,
6,,,,755,,,0.8555999994277954,-0.8428438305854797
6,,,5.131833553314209,755,,,,
,0.0009500000000049999,0.0009500000000049999,,799,,,,
7,,,,799,0.876953125,-0.8599129915237427,,
,0.0009500000000049999,0.0009500000000049999,,849,,,,
7,,,,849,0.90234375,-0.8751301169395447,,
7,,,,863,,,0.9161999821662903,-0.8927818536758423
7,,,5.036611080169678,863,,,,
,0.0009500000000049999,0.0009500000000049999,,899,,,,
8,,,,899,0.912109375,-0.8960162401199341,,
,0.0009500000000049999,0.0009500000000049999,,949,,,,
8,,,,949,0.92578125,-0.9114946722984314,,
8,,,,971,,,0.9276000261306763,-0.9089580178260803
8,,,5.200092792510986,971,,,,
,0.0009500000000049999,0.0009500000000049999,,999,,,,
9,,,,999,0.94140625,-0.9255143404006958,,
,0.0009500000000049999,0.0009500000000049999,,1049,,,,
9,,,,1049,0.912109375,-0.9044874310493469,,
9,,,,1079,,,0.9301999807357788,-0.9155058860778809
9,,,5.703546524047852,1079,,,,
,0.0009500000000049999,0.0009500000000049999,,1099,,,,
10,,,,1099,0.93359375,-0.9211602807044983,,
,0.0009500000000049999,0.0009500000000049999,,1149,,,,
10,,,,1149,0.95703125,-0.9314831495285034,,
10,,,,1187,,,0.9336000084877014,-0.9194663166999817
10,,,5.606407642364502,1187,,,,
,0.0009500000000049999,0.0009500000000049999,,1199,,,,
11,,,,1199,0.935546875,-0.9220122694969177,,
,0.0009500000000049999,0.0009500000000049999,,1249,,,,
11,,,,1249,0.951171875,-0.9402850866317749,,
11,,,,1295,,,0.9372000098228455,-0.9238218069076538
11,,,5.325564861297607,1295,,,,
,0.0009500000000049999,0.0009500000000049999,,1299,,,,
12,,,,1299,0.94140625,-0.9339389801025391,,
,0.0009500000000049999,0.0009500000000049999,,1349,,,,
12,,,,1349,0.947265625,-0.9287813901901245,,
,0.0009500000000049999,0.0009500000000049999,,1399,,,,
12,,,,1399,0.935546875,-0.9247851371765137,,
12,,,,1403,,,0.9373999834060669,-0.9250435829162598
12,,,5.597425937652588,1403,,,,
,0.0009500000000049999,0.0009500000000049999,,1449,,,,
13,,,,1449,0.93359375,-0.9313358068466187,,
,0.0009500000000049999,0.0009500000000049999,,1499,,,,
13,,,,1499,0.94921875,-0.9372488260269165,,
13,,,,1511,,,0.9408000111579895,-0.9274656176567078
13,,,5.016231536865234,1511,,,,
,0.0009500000000049999,0.0009500000000049999,,1549,,,,
14,,,,1549,0.9375,-0.9253338575363159,,
,0.0009500000000049999,0.0009500000000049999,,1599,,,,
14,,,,1599,0.9453125,-0.9337919354438782,,
14,,,,1619,,,0.9416000247001648,-0.9291390776634216
14,,,5.1834259033203125,1619,,,,
,0.0009500000000049999,0.0009500000000049999,,1649,,,,
15,,,,1649,0.927734375,-0.9188582897186279,,
,0.0009500000000049999,0.0009500000000049999,,1699,,,,
15,,,,1699,0.93359375,-0.9211738109588623,,
15,,,,1727,,,0.9441999793052673,-0.9327990412712097
15,,,5.236907482147217,1727,,,,
,0.0009500000000049999,0.0009500000000049999,,1749,,,,
16,,,,1749,0.943359375,-0.9298288822174072,,
,0.0009500000000049999,0.0009500000000049999,,1799,,,,
16,,,,1799,0.95703125,-0.944260835647583,,
16,,,,1835,,,0.9444000124931335,-0.934353232383728
16,,,5.205249786376953,1835,,,,
,0.0009500000000049999,0.0009500000000049999,,1849,,,,
17,,,,1849,0.9453125,-0.9400174021720886,,
,0.0009500000000049999,0.0009500000000049999,,1899,,,,
17,,,,1899,0.962890625,-0.9430250525474548,,
17,,,,1943,,,0.9455999732017517,-0.9356669783592224
17,,,5.73408317565918,1943,,,,
,0.0009500000000049999,0.0009500000000049999,,1949,,,,
18,,,,1949,0.95703125,-0.9469924569129944,,
,0.0009500000000049999,0.0009500000000049999,,1999,,,,
18,,,,1999,0.94140625,-0.9305272102355957,,
18,,,5.603196620941162,1999,,,,
