epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.005,0.005,,49,,,,
0,,,,49,0.720703125,-0.6935117840766907,,
,0.005,0.005,,99,,,,
0,,,,99,0.80078125,-0.7731835842132568,,
0,,,,107,,,0.7968000173568726,-0.7354137897491455
0,,,9.774925231933594,107,,,,
,0.005,0.005,,149,,,,
1,,,,149,0.818359375,-0.8032134771347046,,
,0.005,0.005,,199,,,,
1,,,,199,0.828125,-0.8169013857841492,,
1,,,,215,,,0.8274000287055969,-0.8135870099067688
1,,,11.046935081481934,215,,,,
,0.005,0.005,,249,,,,
2,,,,249,0.8046875,-0.7933582067489624,,
,0.005,0.005,,299,,,,
2,,,,299,0.82421875,-0.8112725019454956,,
2,,,,323,,,0.8925999999046326,-0.8724190592765808
2,,,9.669492721557617,323,,,,
,0.005,0.005,,349,,,,
3,,,,349,0.90234375,-0.890999972820282,,
,0.005,0.005,,399,,,,
3,,,,399,0.921875,-0.9105964303016663,,
3,,,,431,,,0.9139999747276306,-0.8999570608139038
3,,,8.144596099853516,431,,,,
,0.005,0.005,,449,,,,
4,,,,449,0.9140625,-0.9051889777183533,,
,0.005,0.005,,499,,,,
4,,,,499,0.919921875,-0.9033285975456238,,
4,,,,539,,,0.920799970626831,-0.9086505770683289
4,,,8.607940673828125,539,,,,
,0.005,0.005,,549,,,,
5,,,,549,0.908203125,-0.899112343788147,,
,0.005,0.005,,599,,,,
5,,,,599,0.93359375,-0.9217016696929932,,
5,,,,647,,,0.9182000160217285,-0.9080336689949036
5,,,7.309014797210693,647,,,,
,0.005,0.005,,649,,,,
6,,,,649,0.935546875,-0.9263311624526978,,
,0.005,0.005,,699,,,,
6,,,,699,0.927734375,-0.9153771996498108,,
,0.005,0.005,,749,,,,
6,,,,749,0.921875,-0.9127554893493652,,
6,,,,755,,,0.921999990940094,-0.9111477732658386
6,,,8.878031730651855,755,,,,
,0.005,0.005,,799,,,,
7,,,,799,0.921875,-0.9138262271881104,,
,0.005,0.005,,849,,,,
7,,,,849,0.927734375,-0.922865629196167,,
7,,,,863,,,0.9228000044822693,-0.9129077196121216
7,,,11.12656307220459,863,,,,
,0.005,0.005,,899,,,,
8,,,,899,0.91796875,-0.905418872833252,,
,0.005,0.005,,949,,,,
8,,,,949,0.94140625,-0.9257256388664246,,
8,,,,971,,,0.9241999983787537,-0.9168907403945923
8,,,5.679073333740234,971,,,,
,0.005,0.005,,999,,,,
9,,,,999,0.93359375,-0.9252362847328186,,
,0.005,0.005,,1049,,,,
9,,,,1049,0.91015625,-0.9082978367805481,,
9,,,,1079,,,0.925599992275238,-0.9172234535217285
9,,,6.3610920906066895,1079,,,,
,0.005,0.005,,1099,,,,
10,,,,1099,0.94140625,-0.9243331551551819,,
,0.005,0.005,,1149,,,,
10,,,,1149,0.927734375,-0.918517529964447,,
10,,,,1187,,,0.9247999787330627,-0.9186707735061646
10,,,6.194237232208252,1187,,,,
,0.005,0.005,,1199,,,,
11,,,,1199,0.93359375,-0.9229685664176941,,
,0.005,0.005,,1249,,,,
11,,,,1249,0.943359375,-0.9319027662277222,,
11,,,,1295,,,0.9265999794006348,-0.9198843836784363
11,,,6.105519771575928,1295,,,,
,0.005,0.005,,1299,,,,
12,,,,1299,0.935546875,-0.9243658185005188,,
,0.005,0.005,,1349,,,,
12,,,,1349,0.92578125,-0.9163448810577393,,
,0.005,0.005,,1399,,,,
12,,,,1399,0.927734375,-0.9130304455757141,,
12,,,,1403,,,0.9214000105857849,-0.9128697514533997
12,,,5.997710227966309,1403,,,,
,0.005,0.005,,1449,,,,
13,,,,1449,0.93359375,-0.9201847314834595,,
,0.005,0.005,,1499,,,,
13,,,,1499,0.92578125,-0.9138221144676208,,
13,,,,1511,,,0.9169999957084656,-0.9094189405441284
13,,,9.053644180297852,1511,,,,
,0.005,0.005,,1549,,,,
14,,,,1549,0.935546875,-0.9215003848075867,,
,0.005,0.005,,1599,,,,
14,,,,1599,0.916015625,-0.9132331609725952,,
14,,,,1619,,,0.9110000133514404,-0.8996073007583618
14,,,9.476753234863281,1619,,,,
,0.005,0.005,,1649,,,,
15,,,,1649,0.916015625,-0.909415066242218,,
,0.005,0.005,,1699,,,,
15,,,,1699,0.904296875,-0.8985340595245361,,
15,,,,1727,,,0.9214000105857849,-0.9107012748718262
15,,,6.558812618255615,1727,,,,
,0.005,0.005,,1749,,,,
16,,,,1749,0.916015625,-0.9091135263442993,,
,0.005,0.005,,1799,,,,
16,,,,1799,0.916015625,-0.9131056070327759,,
16,,,,1835,,,0.920199990272522,-0.9120479226112366
16,,,4.630917072296143,1835,,,,
,0.005,0.005,,1849,,,,
17,,,,1849,0.927734375,-0.9223510026931763,,
,0.005,0.005,,1899,,,,
17,,,,1899,0.9296875,-0.9221413731575012,,
17,,,,1943,,,0.9236000180244446,-0.917542576789856
17,,,7.670242786407471,1943,,,,
,0.005,0.005,,1949,,,,
18,,,,1949,0.939453125,-0.9290424585342407,,
,0.005,0.005,,1999,,,,
18,,,,1999,0.912109375,-0.9132357239723206,,
18,,,7.740955829620361,1999,,,,
