epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.001,0.001,,49,,,,
0,,,,49,0.734375,-0.6033117175102234,,
,0.001,0.001,,99,,,,
0,,,,99,0.740234375,-0.6878437399864197,,
0,,,,107,,,0.7588000297546387,-0.7124783992767334
0,,,8.798866271972656,107,,,,
,0.001,0.001,,149,,,,
1,,,,149,0.779296875,-0.7473936080932617,,
,0.001,0.001,,199,,,,
1,,,,199,0.732421875,-0.7111822366714478,,
1,,,,215,,,0.771399974822998,-0.7466916441917419
1,,,6.313195705413818,215,,,,
,0.001,0.001,,249,,,,
2,,,,249,0.7734375,-0.7580442428588867,,
,0.001,0.001,,299,,,,
2,,,,299,0.828125,-0.8002486228942871,,
2,,,,323,,,0.8432000279426575,-0.8159768581390381
2,,,8.91162109375,323,,,,
,0.001,0.001,,349,,,,
3,,,,349,0.8671875,-0.8421143889427185,,
,0.001,0.001,,399,,,,
3,,,,399,0.84375,-0.8260219097137451,,
3,,,,431,,,0.8514000177383423,-0.8328300714492798
3,,,8.160590171813965,431,,,,
,0.001,0.001,,449,,,,
4,,,,449,0.859375,-0.8409719467163086,,
,0.001,0.001,,499,,,,
4,,,,499,0.8359375,-0.8233354091644287,,
4,,,,539,,,0.855400025844574,-0.8399462103843689
4,,,6.776583194732666,539,,,,
,0.001,0.001,,549,,,,
5,,,,549,0.8671875,-0.8488391637802124,,
,0.001,0.001,,599,,,,
5,,,,599,0.859375,-0.8426923155784607,,
5,,,,647,,,0.8565999865531921,-0.8451065421104431
5,,,9.065324783325195,647,,,,
,0.001,0.001,,649,,,,
6,,,,649,0.849609375,-0.8441466689109802,,
,0.001,0.001,,699,,,,
6,,,,699,0.91015625,-0.8908507227897644,,
,0.001,0.001,,749,,,,
6,,,,749,0.90234375,-0.8755807280540466,,
6,,,,755,,,0.9172000288963318,-0.8977641463279724
6,,,9.153094291687012,755,,,,
,0.001,0.001,,799,,,,
7,,,,799,0.904296875,-0.8885816931724548,,
,0.001,0.001,,849,,,,
7,,,,849,0.9453125,-0.9250143766403198,,
7,,,,863,,,0.920799970626831,-0.906838059425354
7,,,4.597508907318115,863,,,,
,0.001,0.001,,899,,,,
8,,,,899,0.94921875,-0.9361172318458557,,
,0.001,0.001,,949,,,,
8,,,,949,0.935546875,-0.9220256209373474,,
8,,,,971,,,0.923799991607666,-0.9104703068733215
8,,,5.923524856567383,971,,,,
,0.001,0.001,,999,,,,
9,,,,999,0.947265625,-0.9320380687713623,,
,0.001,0.001,,1049,,,,
9,,,,1049,0.95703125,-0.9355652928352356,,
9,,,,1079,,,0.9279999732971191,-0.9150562286376953
9,,,8.163869857788086,1079,,,,
,0.001,0.001,,1099,,,,
10,,,,1099,0.94921875,-0.9364376068115234,,
,0.001,0.001,,1149,,,,
10,,,,1149,0.921875,-0.9093034863471985,,
10,,,,1187,,,0.926800012588501,-0.9172137975692749
10,,,6.775759220123291,1187,,,,
,0.001,0.001,,1199,,,,
11,,,,1199,0.962890625,-0.944518506526947,,
,0.001,0.001,,1249,,,,
11,,,,1249,0.947265625,-0.9357408285140991,,
11,,,,1295,,,0.9300000071525574,-0.9193462133407593
11,,,8.843334197998047,1295,,,,
,0.001,0.001,,1299,,,,
12,,,,1299,0.953125,-0.9387414455413818,,
,0.001,0.001,,1349,,,,
12,,,,1349,0.931640625,-0.923080325126648,,
,0.001,0.001,,1399,,,,
12,,,,1399,0.923828125,-0.9126194715499878,,
12,,,,1403,,,0.9300000071525574,-0.9208790063858032
12,,,7.638974666595459,1403,,,,
,0.001,0.001,,1449,,,,
13,,,,1449,0.93359375,-0.9246377944946289,,
,0.001,0.001,,1499,,,,
13,,,,1499,0.939453125,-0.9303861260414124,,
13,,,,1511,,,0.926800012588501,-0.9185993075370789
13,,,5.173130035400391,1511,,,,
,0.001,0.001,,1549,,,,
14,,,,1549,0.9453125,-0.9319177269935608,,
,0.001,0.001,,1599,,,,
14,,,,1599,0.9609375,-0.9518252015113831,,
14,,,,1619,,,0.9327999949455261,-0.9240315556526184
14,,,8.230644226074219,1619,,,,
,0.001,0.001,,1649,,,,
15,,,,1649,0.94921875,-0.9338778853416443,,
,0.001,0.001,,1699,,,,
15,,,,1699,0.951171875,-0.9438416957855225,,
15,,,,1727,,,0.9336000084877014,-0.9258487224578857
15,,,7.438409328460693,1727,,,,
,0.001,0.001,,1749,,,,
16,,,,1749,0.951171875,-0.9380687475204468,,
,0.001,0.001,,1799,,,,
16,,,,1799,0.958984375,-0.9499622583389282,,
16,,,,1835,,,0.9330000281333923,-0.9262672662734985
16,,,6.003650665283203,1835,,,,
,0.001,0.001,,1849,,,,
17,,,,1849,0.947265625,-0.9388548731803894,,
,0.001,0.001,,1899,,,,
17,,,,1899,0.953125,-0.9426719546318054,,
17,,,,1943,,,0.9340000152587891,-0.9268158078193665
17,,,9.21027660369873,1943,,,,
,0.001,0.001,,1949,,,,
18,,,,1949,0.951171875,-0.9455354809761047,,
,0.001,0.001,,1999,,,,
18,,,,1999,0.96875,-0.9576084017753601,,
18,,,7.48300313949585,1999,,,,
