epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.0005,0.0005,,49,,,,
0,,,,49,0.587890625,-0.417856365442276,,
,0.0005,0.0005,,99,,,,
0,,,,99,0.716796875,-0.597366213798523,,
0,,,,107,,,0.7124000191688538,-0.6048128008842468
0,,,6.149398326873779,107,,,,
,0.0005,0.0005,,149,,,,
1,,,,149,0.701171875,-0.6361079216003418,,
,0.0005,0.0005,,199,,,,
1,,,,199,0.7265625,-0.6812604069709778,,
1,,,,215,,,0.7350000143051147,-0.6889002919197083
1,,,6.784785270690918,215,,,,
,0.0005,0.0005,,249,,,,
2,,,,249,0.720703125,-0.6794455647468567,,
,0.0005,0.0005,,299,,,,
2,,,,299,0.73046875,-0.7017760276794434,,
2,,,,323,,,0.7426000237464905,-0.7123138904571533
2,,,8.174652099609375,323,,,,
,0.0005,0.0005,,349,,,,
3,,,,349,0.716796875,-0.6975120902061462,,
,0.0005,0.0005,,399,,,,
3,,,,399,0.724609375,-0.7073172926902771,,
3,,,,431,,,0.7494000196456909,-0.7257737517356873
3,,,8.282193183898926,431,,,,
,0.0005,0.0005,,449,,,,
4,,,,449,0.77734375,-0.7521779537200928,,
,0.0005,0.0005,,499,,,,
4,,,,499,0.75,-0.7332258224487305,,
4,,,,539,,,0.753600001335144,-0.7338964939117432
4,,,7.293588638305664,539,,,,
,0.0005,0.0005,,549,,,,
5,,,,549,0.759765625,-0.7405654191970825,,
,0.0005,0.0005,,599,,,,
5,,,,599,0.7421875,-0.7234973907470703,,
5,,,,647,,,0.7555999755859375,-0.7396239042282104
5,,,9.724550247192383,647,,,,
,0.0005,0.0005,,649,,,,
6,,,,649,0.7734375,-0.7581480145454407,,
,0.0005,0.0005,,699,,,,
6,,,,699,0.75390625,-0.7440388798713684,,
,0.0005,0.0005,,749,,,,
6,,,,749,0.763671875,-0.7468897700309753,,
6,,,,755,,,0.7591999769210815,-0.7447490692138672
6,,,5.481947422027588,755,,,,
,0.0005,0.0005,,799,,,,
7,,,,799,0.75,-0.7388275265693665,,
,0.0005,0.0005,,849,,,,
7,,,,849,0.748046875,-0.7321459650993347,,
7,,,,863,,,0.7605999708175659,-0.7479918599128723
7,,,7.251217365264893,863,,,,
,0.0005,0.0005,,899,,,,
8,,,,899,0.74609375,-0.7341655492782593,,
,0.0005,0.0005,,949,,,,
8,,,,949,0.7265625,-0.7148752808570862,,
8,,,,971,,,0.7613999843597412,-0.7506039142608643
8,,,9.457967758178711,971,,,,
,0.0005,0.0005,,999,,,,
9,,,,999,0.771484375,-0.757868766784668,,
,0.0005,0.0005,,1049,,,,
9,,,,1049,0.755859375,-0.742370069026947,,
9,,,,1079,,,0.7947999835014343,-0.7749069333076477
9,,,7.353844165802002,1079,,,,
,0.0005,0.0005,,1099,,,,
10,,,,1099,0.830078125,-0.7993891835212708,,
,0.0005,0.0005,,1149,,,,
10,,,,1149,0.833984375,-0.8111675977706909,,
10,,,,1187,,,0.8414000272750854,-0.8227347731590271
10,,,4.578981876373291,1187,,,,
,0.0005,0.0005,,1199,,,,
11,,,,1199,0.84375,-0.8304600715637207,,
,0.0005,0.0005,,1249,,,,
11,,,,1249,0.8984375,-0.8619414567947388,,
11,,,,1295,,,0.9190000295639038,-0.8891981244087219
11,,,9.80881404876709,1295,,,,
,0.0005,0.0005,,1299,,,,
12,,,,1299,0.9296875,-0.8983855843544006,,
,0.0005,0.0005,,1349,,,,
12,,,,1349,0.923828125,-0.9044076204299927,,
,0.0005,0.0005,,1399,,,,
12,,,,1399,0.923828125,-0.8996011018753052,,
12,,,,1403,,,0.9229999780654907,-0.8994004726409912
12,,,6.967668533325195,1403,,,,
,0.0005,0.0005,,1449,,,,
13,,,,1449,0.908203125,-0.8918871879577637,,
,0.0005,0.0005,,1499,,,,
13,,,,1499,0.919921875,-0.9002551436424255,,
13,,,,1511,,,0.9265999794006348,-0.905286431312561
13,,,7.529942512512207,1511,,,,
,0.0005,0.0005,,1549,,,,
14,,,,1549,0.93359375,-0.9140428304672241,,
,0.0005,0.0005,,1599,,,,
14,,,,1599,0.921875,-0.9056475162506104,,
14,,,,1619,,,0.9312000274658203,-0.9115309715270996
14,,,9.258528709411621,1619,,,,
,0.0005,0.0005,,1649,,,,
15,,,,1649,0.9296875,-0.9145296216011047,,
,0.0005,0.0005,,1699,,,,
15,,,,1699,0.9375,-0.9212202429771423,,
15,,,,1727,,,0.9319999814033508,-0.9146395325660706
15,,,5.521765232086182,1727,,,,
,0.0005,0.0005,,1749,,,,
16,,,,1749,0.9453125,-0.934238851070404,,
,0.0005,0.0005,,1799,,,,
16,,,,1799,0.955078125,-0.9335274696350098,,
16,,,,1835,,,0.9354000091552734,-0.9185696244239807
16,,,5.777425765991211,1835,,,,
,0.0005,0.0005,,1849,,,,
17,,,,1849,0.94140625,-0.9245416522026062,,
,0.0005,0.0005,,1899,,,,
17,,,,1899,0.943359375,-0.9228063225746155,,
17,,,,1943,,,0.9372000098228455,-0.9211357235908508
17,,,7.173694610595703,1943,,,,
,0.0005,0.0005,,1949,,,,
18,,,,1949,0.939453125,-0.9265062808990479,,
,0.0005,0.0005,,1999,,,,
18,,,,1999,0.9375,-0.9248395562171936,,
18,,,8.637857437133789,1999,,,,
