epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.009500000000049998,0.009500000000049998,,899,,,,
8,,,,899,0.96875,-0.9651799201965332,,
,0.009500000000049998,0.009500000000049998,,949,,,,
8,,,,949,0.98046875,-0.9720500707626343,,
8,,,,971,,,0.9666000008583069,-0.9602850675582886
8,,,6.995186805725098,971,,,,
,0.009500000000049998,0.009500000000049998,,999,,,,
9,,,,999,0.984375,-0.9798333644866943,,
,0.009500000000049998,0.009500000000049998,,1049,,,,
9,,,,1049,0.982421875,-0.97359699010849,,
9,,,,1079,,,0.9670000076293945,-0.9625833034515381
9,,,4.514956951141357,1079,,,,
,0.009500000000049998,0.009500000000049998,,1099,,,,
10,,,,1099,0.98046875,-0.9771703481674194,,
,0.009500000000049998,0.009500000000049998,,1149,,,,
10,,,,1149,0.98046875,-0.9745004773139954,,
10,,,,1187,,,0.968999981880188,-0.9643288850784302
10,,,7.653342247009277,1187,,,,
,0.009500000000049998,0.009500000000049998,,1199,,,,
11,,,,1199,0.982421875,-0.9788544774055481,,
,0.009500000000049998,0.009500000000049998,,1249,,,,
11,,,,1249,0.984375,-0.9806467890739441,,
11,,,,1295,,,0.9664000272750854,-0.9628675580024719
11,,,6.765932559967041,1295,,,,
,0.009500000000049998,0.009500000000049998,,1299,,,,
12,,,,1299,0.982421875,-0.975704550743103,,
,0.009500000000049998,0.009500000000049998,,1349,,,,
12,,,,1349,0.98828125,-0.9834887981414795,,
,0.009500000000049998,0.009500000000049998,,1399,,,,
12,,,,1399,0.978515625,-0.9697972536087036,,
12,,,,1403,,,0.9696000218391418,-0.9648635983467102
12,,,5.78038215637207,1403,,,,
,0.009500000000049998,0.009500000000049998,,1449,,,,
13,,,,1449,0.984375,-0.9807056784629822,,
,0.009500000000049998,0.009500000000049998,,1499,,,,
13,,,,1499,0.974609375,-0.9714559316635132,,
13,,,,1511,,,0.9721999764442444,-0.9678102731704712
13,,,5.8483991622924805,1511,,,,
,0.009500000000049998,0.009500000000049998,,1549,,,,
14,,,,1549,0.984375,-0.9785845875740051,,
,0.009500000000049998,0.009500000000049998,,1599,,,,
14,,,,1599,0.978515625,-0.9757772088050842,,
14,,,,1619,,,0.9692000150680542,-0.9657534956932068
14,,,3.617903232574463,1619,,,,
,0.009500000000049998,0.009500000000049998,,1649,,,,
15,,,,1649,0.984375,-0.9792352318763733,,
,0.009500000000049998,0.009500000000049998,,1699,,,,
15,,,,1699,0.97265625,-0.9713614583015442,,
15,,,,1727,,,0.972000002861023,-0.9685659408569336
15,,,4.287771224975586,1727,,,,
,0.009500000000049998,0.009500000000049998,,1749,,,,
16,,,,1749,0.98046875,-0.9728109836578369,,
,0.009500000000049998,0.009500000000049998,,1799,,,,
16,,,,1799,0.986328125,-0.9813722968101501,,
16,,,,1835,,,0.9684000015258789,-0.9654372334480286
16,,,5.152252197265625,1835,,,,
,0.009500000000049998,0.009500000000049998,,1849,,,,
17,,,,1849,0.978515625,-0.9745595455169678,,
,0.009500000000049998,0.009500000000049998,,1899,,,,
17,,,,1899,0.98828125,-0.9869043827056885,,
17,,,,1943,,,0.972599983215332,-0.96919846534729
17,,,6.61307430267334,1943,,,,
,0.009500000000049998,0.009500000000049998,,1949,,,,
18,,,,1949,0.978515625,-0.9777957201004028,,
,0.009500000000049998,0.009500000000049998,,1999,,,,
18,,,,1999,0.978515625,-0.9748421907424927,,
18,,,10.082181930541992,1999,,,,
