epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.001,0.001,,49,,,,
0,,,,49,0.6640625,-0.5692097544670105,,
,0.001,0.001,,99,,,,
0,,,,99,0.744140625,-0.6714298725128174,,
0,,,,107,,,0.7445999979972839,-0.6770114302635193
0,,,9.109280586242676,107,,,,
,0.001,0.001,,149,,,,
1,,,,149,0.76953125,-0.736893892288208,,
,0.001,0.001,,199,,,,
1,,,,199,0.734375,-0.7093315720558167,,
1,,,,215,,,0.7609999775886536,-0.7380976676940918
1,,,6.155254364013672,215,,,,
,0.001,0.001,,249,,,,
2,,,,249,0.771484375,-0.7519177198410034,,
,0.001,0.001,,299,,,,
2,,,,299,0.759765625,-0.7438569068908691,,
2,,,,323,,,0.7652000188827515,-0.7489093542098999
2,,,8.158039093017578,323,,,,
,0.001,0.001,,349,,,,
3,,,,349,0.78125,-0.7660605907440186,,
,0.001,0.001,,399,,,,
3,,,,399,0.765625,-0.756307065486908,,
3,,,,431,,,0.7674000263214111,-0.7545114159584045
3,,,5.622989177703857,431,,,,
,0.001,0.001,,449,,,,
4,,,,449,0.7890625,-0.7741389274597168,,
,0.001,0.001,,499,,,,
4,,,,499,0.765625,-0.7595961689949036,,
4,,,,539,,,0.7706000208854675,-0.7633285522460938
4,,,7.492457866668701,539,,,,
,0.001,0.001,,549,,,,
5,,,,549,0.826171875,-0.7866806387901306,,
,0.001,0.001,,599,,,,
5,,,,599,0.830078125,-0.8163528442382812,,
5,,,,647,,,0.8429999947547913,-0.8276190161705017
5,,,6.051533222198486,647,,,,
,0.001,0.001,,649,,,,
6,,,,649,0.845703125,-0.8271811008453369,,
,0.001,0.001,,699,,,,
6,,,,699,0.83984375,-0.8291587829589844,,
,0.001,0.001,,749,,,,
6,,,,749,0.83203125,-0.8133712410926819,,
6,,,,755,,,0.8452000021934509,-0.8339369297027588
6,,,8.09139347076416,755,,,,
,0.001,0.001,,799,,,,
7,,,,799,0.8359375,-0.8202607035636902,,
,0.001,0.001,,849,,,,
7,,,,849,0.87109375,-0.8562071323394775,,
7,,,,863,,,0.8483999967575073,-0.8377624154090881
7,,,7.264570713043213,863,,,,
,0.001,0.001,,899,,,,
8,,,,899,0.849609375,-0.8406273722648621,,
,0.001,0.001,,949,,,,
8,,,,949,0.85546875,-0.8439048528671265,,
8,,,,971,,,0.8507999777793884,-0.8414750695228577
8,,,10.569944381713867,971,,,,
,0.001,0.001,,999,,,,
9,,,,999,0.87109375,-0.8597267866134644,,
,0.001,0.001,,1049,,,,
9,,,,1049,0.83984375,-0.8337061405181885,,
9,,,,1079,,,0.8546000123023987,-0.8447993397712708
9,,,6.819319248199463,1079,,,,
,0.001,0.001,,1099,,,,
10,,,,1099,0.88671875,-0.8738700151443481,,
,0.001,0.001,,1149,,,,
10,,,,1149,0.83984375,-0.8251065015792847,,
10,,,,1187,,,0.8525999784469604,-0.8440180420875549
10,,,8.262243270874023,1187,,,,
,0.001,0.001,,1199,,,,
11,,,,1199,0.875,-0.8616466522216797,,
,0.001,0.001,,1249,,,,
11,,,,1249,0.8671875,-0.856302797794342,,
11,,,,1295,,,0.9067999720573425,-0.8873101472854614
11,,,8.137834548950195,1295,,,,
,0.001,0.001,,1299,,,,
12,,,,1299,0.9140625,-0.8940997123718262,,
,0.001,0.001,,1349,,,,
12,,,,1349,0.91796875,-0.9001485705375671,,
,0.001,0.001,,1399,,,,
12,,,,1399,0.8984375,-0.8904433250427246,,
12,,,,1403,,,0.9120000004768372,-0.8989615440368652
12,,,6.735265254974365,1403,,,,
,0.001,0.001,,1449,,,,
13,,,,1449,0.923828125,-0.9063044190406799,,
,0.001,0.001,,1499,,,,
13,,,,1499,0.931640625,-0.9183849096298218,,
13,,,,1511,,,0.9186000227928162,-0.904565155506134
13,,,6.565193176269531,1511,,,,
,0.001,0.001,,1549,,,,
14,,,,1549,0.927734375,-0.9115652441978455,,
,0.001,0.001,,1599,,,,
14,,,,1599,0.947265625,-0.9343529939651489,,
14,,,,1619,,,0.9258000254631042,-0.9105282425880432
14,,,5.227390766143799,1619,,,,
,0.001,0.001,,1649,,,,
15,,,,1649,0.93359375,-0.9211606979370117,,
,0.001,0.001,,1699,,,,
15,,,,1699,0.947265625,-0.9294615983963013,,
15,,,,1727,,,0.920799970626831,-0.9107369184494019
15,,,7.66795539855957,1727,,,,
,0.001,0.001,,1749,,,,
16,,,,1749,0.9375,-0.9193645119667053,,
,0.001,0.001,,1799,,,,
16,,,,1799,0.94140625,-0.9333109259605408,,
16,,,,1835,,,0.9254000186920166,-0.9142064452171326
16,,,5.991875648498535,1835,,,,
,0.001,0.001,,1849,,,,
17,,,,1849,0.921875,-0.916917085647583,,
,0.001,0.001,,1899,,,,
17,,,,1899,0.947265625,-0.9335700273513794,,
17,,,,1943,,,0.9254000186920166,-0.9157578945159912
17,,,5.296132564544678,1943,,,,
,0.001,0.001,,1949,,,,
18,,,,1949,0.953125,-0.9452471733093262,,
,0.001,0.001,,1999,,,,
18,,,,1999,0.955078125,-0.9477246999740601,,
18,,,6.0400390625,1999,,,,
