epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.004750000000024999,0.004750000000024999,,899,,,,
8,,,,899,0.98046875,-0.9754644632339478,,
,0.004750000000024999,0.004750000000024999,,949,,,,
8,,,,949,0.9921875,-0.9788929224014282,,
8,,,,971,,,0.9678000211715698,-0.9623516798019409
8,,,4.961638450622559,971,,,,
,0.004750000000024999,0.004750000000024999,,999,,,,
9,,,,999,0.990234375,-0.9841602444648743,,
,0.004750000000024999,0.004750000000024999,,1049,,,,
9,,,,1049,0.9765625,-0.9723387360572815,,
9,,,,1079,,,0.9684000015258789,-0.9639087915420532
9,,,4.875766754150391,1079,,,,
,0.004750000000024999,0.004750000000024999,,1099,,,,
10,,,,1099,0.984375,-0.9813690781593323,,
,0.004750000000024999,0.004750000000024999,,1149,,,,
10,,,,1149,0.974609375,-0.9694470167160034,,
10,,,,1187,,,0.9679999947547913,-0.9638568162918091
10,,,4.416893005371094,1187,,,,
,0.004750000000024999,0.004750000000024999,,1199,,,,
11,,,,1199,0.986328125,-0.9837225079536438,,
,0.004750000000024999,0.004750000000024999,,1249,,,,
11,,,,1249,0.990234375,-0.9868574738502502,,
11,,,,1295,,,0.9728000164031982,-0.9675426483154297
11,,,5.844298839569092,1295,,,,
,0.004750000000024999,0.004750000000024999,,1299,,,,
12,,,,1299,0.994140625,-0.9892421960830688,,
,0.004750000000024999,0.004750000000024999,,1349,,,,
12,,,,1349,0.984375,-0.9834902286529541,,
,0.004750000000024999,0.004750000000024999,,1399,,,,
12,,,,1399,0.986328125,-0.9823648929595947,,
12,,,,1403,,,0.9733999967575073,-0.9686040878295898
12,,,5.089823246002197,1403,,,,
,0.004750000000024999,0.004750000000024999,,1449,,,,
13,,,,1449,0.9921875,-0.9878413677215576,,
,0.004750000000024999,0.004750000000024999,,1499,,,,
13,,,,1499,0.994140625,-0.9910168647766113,,
13,,,,1511,,,0.974399983882904,-0.969959557056427
13,,,3.930978775024414,1511,,,,
,0.004750000000024999,0.004750000000024999,,1549,,,,
14,,,,1549,0.994140625,-0.9908855557441711,,
,0.004750000000024999,0.004750000000024999,,1599,,,,
14,,,,1599,0.998046875,-0.9958503246307373,,
14,,,,1619,,,0.9735999703407288,-0.9708013534545898
14,,,3.0860910415649414,1619,,,,
,0.004750000000024999,0.004750000000024999,,1649,,,,
15,,,,1649,0.994140625,-0.9914968013763428,,
,0.004750000000024999,0.004750000000024999,,1699,,,,
15,,,,1699,0.9921875,-0.9903380870819092,,
15,,,,1727,,,0.9742000102996826,-0.9706652164459229
15,,,3.6790337562561035,1727,,,,
,0.004750000000024999,0.004750000000024999,,1749,,,,
16,,,,1749,0.98828125,-0.9865337014198303,,
,0.004750000000024999,0.004750000000024999,,1799,,,,
16,,,,1799,0.990234375,-0.988867461681366,,
16,,,,1835,,,0.9742000102996826,-0.9707656502723694
16,,,6.009540557861328,1835,,,,
,0.004750000000024999,0.004750000000024999,,1849,,,,
17,,,,1849,1.0,-0.9973592758178711,,
,0.004750000000024999,0.004750000000024999,,1899,,,,
17,,,,1899,0.98828125,-0.9860231280326843,,
17,,,,1943,,,0.9750000238418579,-0.971504807472229
17,,,5.827267169952393,1943,,,,
,0.004750000000024999,0.004750000000024999,,1949,,,,
18,,,,1949,0.9921875,-0.991487443447113,,
,0.004750000000024999,0.004750000000024999,,1999,,,,
18,,,,1999,0.99609375,-0.9946603775024414,,
18,,,6.565453052520752,1999,,,,
