epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,9.500000000050003e-05,9.500000000050003e-05,,49,,,,
0,,,,49,0.408203125,-0.1388745903968811,,
,9.500000000050003e-05,9.500000000050003e-05,,99,,,,
0,,,,99,0.474609375,-0.2146531343460083,,
0,,,,107,,,0.4749999940395355,-0.2243892401456833
0,,,6.575961589813232,107,,,,
,9.500000000050003e-05,9.500000000050003e-05,,149,,,,
1,,,,149,0.5,-0.2834307551383972,,
,9.500000000050003e-05,9.500000000050003e-05,,199,,,,
1,,,,199,0.603515625,-0.34965845942497253,,
1,,,,215,,,0.6204000115394592,-0.3788292109966278
1,,,6.248907566070557,215,,,,
,9.500000000050003e-05,9.500000000050003e-05,,249,,,,
2,,,,249,0.625,-0.4048314392566681,,
,9.500000000050003e-05,9.500000000050003e-05,,299,,,,
2,,,,299,0.650390625,-0.4656364321708679,,
2,,,,323,,,0.6488000154495239,-0.48746010661125183
2,,,7.6072893142700195,323,,,,
,9.500000000050003e-05,9.500000000050003e-05,,349,,,,
3,,,,349,0.64453125,-0.4998905062675476,,
,9.500000000050003e-05,9.500000000050003e-05,,399,,,,
3,,,,399,0.677734375,-0.533673107624054,,
3,,,,431,,,0.6881999969482422,-0.5529656410217285
3,,,4.146321773529053,431,,,,
,9.500000000050003e-05,9.500000000050003e-05,,449,,,,
4,,,,449,0.70703125,-0.5821119546890259,,
,9.500000000050003e-05,9.500000000050003e-05,,499,,,,
4,,,,499,0.69921875,-0.5816864371299744,,
4,,,,539,,,0.7106000185012817,-0.5978116393089294
4,,,8.163863182067871,539,,,,
,9.500000000050003e-05,9.500000000050003e-05,,549,,,,
5,,,,549,0.724609375,-0.6236678957939148,,
,9.500000000050003e-05,9.500000000050003e-05,,599,,,,
5,,,,599,0.703125,-0.6052517294883728,,
5,,,,647,,,0.7206000089645386,-0.6281347870826721
5,,,6.205533027648926,647,,,,
,9.500000000050003e-05,9.500000000050003e-05,,649,,,,
6,,,,649,0.734375,-0.6518900990486145,,
,9.500000000050003e-05,9.500000000050003e-05,,699,,,,
6,,,,699,0.712890625,-0.641841471195221,,
,9.500000000050003e-05,9.500000000050003e-05,,749,,,,
6,,,,749,0.736328125,-0.6515058279037476,,
6,,,,755,,,0.7279999852180481,-0.6485154628753662
6,,,5.47664213180542,755,,,,
,9.500000000050003e-05,9.500000000050003e-05,,799,,,,
7,,,,799,0.7265625,-0.6513996720314026,,
,9.500000000050003e-05,9.500000000050003e-05,,849,,,,
7,,,,849,0.708984375,-0.6477848291397095,,
7,,,,863,,,0.7305999994277954,-0.6642090678215027
7,,,8.031518936157227,863,,,,
,9.500000000050003e-05,9.500000000050003e-05,,899,,,,
8,,,,899,0.728515625,-0.6610174179077148,,
,9.500000000050003e-05,9.500000000050003e-05,,949,,,,
