epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.0005,0.0005,,49,,,,
0,,,,49,0.62890625,-0.39906883239746094,,
,0.0005,0.0005,,99,,,,
0,,,,99,0.740234375,-0.5878157615661621,,
0,,,,107,,,0.7978000044822693,-0.6541370153427124
0,,,8.750641822814941,107,,,,
,0.0005,0.0005,,149,,,,
1,,,,149,0.84765625,-0.7290145754814148,,
,0.0005,0.0005,,199,,,,
1,,,,199,0.857421875,-0.7774171233177185,,
1,,,,215,,,0.8781999945640564,-0.7972279191017151
1,,,5.943733215332031,215,,,,
,0.0005,0.0005,,249,,,,
2,,,,249,0.888671875,-0.8134474158287048,,
,0.0005,0.0005,,299,,,,
2,,,,299,0.9140625,-0.8444651365280151,,
2,,,,323,,,0.8912000060081482,-0.8396871089935303
2,,,6.1924729347229,323,,,,
,0.0005,0.0005,,349,,,,
3,,,,349,0.904296875,-0.8570142984390259,,
,0.0005,0.0005,,399,,,,
3,,,,399,0.904296875,-0.8641548156738281,,
3,,,,431,,,0.8989999890327454,-0.8603050708770752
3,,,8.362133979797363,431,,,,
,0.0005,0.0005,,449,,,,
4,,,,449,0.904296875,-0.8721708655357361,,
,0.0005,0.0005,,499,,,,
4,,,,499,0.90625,-0.8616156578063965,,
4,,,,539,,,0.9047999978065491,-0.8735158443450928
4,,,6.184838771820068,539,,,,
,0.0005,0.0005,,549,,,,
5,,,,549,0.88671875,-0.8596756458282471,,
,0.0005,0.0005,,599,,,,
5,,,,599,0.919921875,-0.8953217267990112,,
5,,,,647,,,0.9107999801635742,-0.8839706778526306
5,,,5.894861221313477,647,,,,
,0.0005,0.0005,,649,,,,
6,,,,649,0.9296875,-0.9027130603790283,,
,0.0005,0.0005,,699,,,,
6,,,,699,0.90625,-0.8810940384864807,,
,0.0005,0.0005,,749,,,,
6,,,,749,0.91015625,-0.8924792408943176,,
6,,,,755,,,0.9161999821662903,-0.8915920853614807
6,,,9.010100364685059,755,,,,
,0.0005,0.0005,,799,,,,
7,,,,799,0.9140625,-0.8983009457588196,,
,0.0005,0.0005,,849,,,,
7,,,,849,0.919921875,-0.8968006372451782,,
7,,,,863,,,0.9187999963760376,-0.8977571129798889
7,,,7.281838893890381,863,,,,
,0.0005,0.0005,,899,,,,
8,,,,899,0.90625,-0.8886245489120483,,
,0.0005,0.0005,,949,,,,
8,,,,949,0.919921875,-0.9039573073387146,,
8,,,,971,,,0.9190000295639038,-0.9021226763725281
8,,,4.924764156341553,971,,,,
,0.0005,0.0005,,999,,,,
9,,,,999,0.93359375,-0.9123042821884155,,
,0.0005,0.0005,,1049,,,,
9,,,,1049,0.921875,-0.8988447189331055,,
9,,,,1079,,,0.923799991607666,-0.9061760902404785
9,,,6.216989040374756,1079,,,,
,0.0005,0.0005,,1099,,,,
10,,,,1099,0.927734375,-0.9058152437210083,,
,0.0005,0.0005,,1149,,,,
10,,,,1149,0.939453125,-0.9133536219596863,,
10,,,,1187,,,0.9261999726295471,-0.9100692272186279
10,,,10.15698528289795,1187,,,,
,0.0005,0.0005,,1199,,,,
11,,,,1199,0.931640625,-0.9152928590774536,,
,0.0005,0.0005,,1249,,,,
11,,,,1249,0.955078125,-0.9353488683700562,,
11,,,,1295,,,0.9276000261306763,-0.9124894738197327
11,,,8.942886352539062,1295,,,,
,0.0005,0.0005,,1299,,,,
12,,,,1299,0.939453125,-0.9201443195343018,,
,0.0005,0.0005,,1349,,,,
12,,,,1349,0.939453125,-0.9166032671928406,,
,0.0005,0.0005,,1399,,,,
12,,,,1399,0.927734375,-0.9076403379440308,,
12,,,,1403,,,0.9300000071525574,-0.9138436317443848
12,,,8.42576789855957,1403,,,,
,0.0005,0.0005,,1449,,,,
13,,,,1449,0.935546875,-0.9234950542449951,,
,0.0005,0.0005,,1499,,,,
13,,,,1499,0.939453125,-0.9222396016120911,,
13,,,,1511,,,0.9327999949455261,-0.9173359274864197
13,,,7.598026752471924,1511,,,,
,0.0005,0.0005,,1549,,,,
14,,,,1549,0.919921875,-0.9126847982406616,,
,0.0005,0.0005,,1599,,,,
14,,,,1599,0.943359375,-0.9307998418807983,,
14,,,,1619,,,0.9344000220298767,-0.9201964139938354
14,,,5.313347339630127,1619,,,,
,0.0005,0.0005,,1649,,,,
15,,,,1649,0.931640625,-0.915078341960907,,
,0.0005,0.0005,,1699,,,,
15,,,,1699,0.927734375,-0.9103997945785522,,
15,,,,1727,,,0.9358000159263611,-0.9218060374259949
15,,,8.172454833984375,1727,,,,
,0.0005,0.0005,,1749,,,,
16,,,,1749,0.93359375,-0.9192189574241638,,
,0.0005,0.0005,,1799,,,,
16,,,,1799,0.9453125,-0.9322767853736877,,
16,,,,1835,,,0.9373999834060669,-0.9239858388900757
16,,,6.626924514770508,1835,,,,
,0.0005,0.0005,,1849,,,,
17,,,,1849,0.9375,-0.9265292286872864,,
,0.0005,0.0005,,1899,,,,
17,,,,1899,0.951171875,-0.9302996397018433,,
17,,,,1943,,,0.9377999901771545,-0.9249995350837708
17,,,5.974417209625244,1943,,,,
,0.0005,0.0005,,1949,,,,
18,,,,1949,0.95703125,-0.9431148767471313,,
,0.0005,0.0005,,1999,,,,
18,,,,1999,0.935546875,-0.9271657466888428,,
18,,,10.064018249511719,1999,,,,
