epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,9.500000000050003e-05,9.500000000050003e-05,,49,,,,
0,,,,49,0.35546875,-0.1428772211074829,,
,9.500000000050003e-05,9.500000000050003e-05,,99,,,,
0,,,,99,0.44921875,-0.22398175299167633,,
0,,,,107,,,0.4560000002384186,-0.23441797494888306
0,,,7.559210300445557,107,,,,
,9.500000000050003e-05,9.500000000050003e-05,,149,,,,
1,,,,149,0.4921875,-0.2938319146633148,,
,9.500000000050003e-05,9.500000000050003e-05,,199,,,,
1,,,,199,0.564453125,-0.36774325370788574,,
1,,,,215,,,0.5436000227928162,-0.3790988624095917
1,,,7.655557155609131,215,,,,
,9.500000000050003e-05,9.500000000050003e-05,,249,,,,
2,,,,249,0.52734375,-0.3971194922924042,,
,9.500000000050003e-05,9.500000000050003e-05,,299,,,,
2,,,,299,0.57421875,-0.45552775263786316,,
2,,,,323,,,0.6218000054359436,-0.47374677658081055
2,,,6.651045322418213,323,,,,
,9.500000000050003e-05,9.500000000050003e-05,,349,,,,
3,,,,349,0.630859375,-0.49666354060173035,,
,9.500000000050003e-05,9.500000000050003e-05,,399,,,,
3,,,,399,0.6328125,-0.5195538997650146,,
3,,,,431,,,0.6498000025749207,-0.5352106690406799
3,,,9.490582466125488,431,,,,
,9.500000000050003e-05,9.500000000050003e-05,,449,,,,
4,,,,449,0.66015625,-0.5628195405006409,,
,9.500000000050003e-05,9.500000000050003e-05,,499,,,,
4,,,,499,0.650390625,-0.5558642745018005,,
4,,,,539,,,0.65420001745224,-0.5714904069900513
4,,,6.865230560302734,539,,,,
,9.500000000050003e-05,9.500000000050003e-05,,549,,,,
5,,,,549,0.681640625,-0.5974681377410889,,
,9.500000000050003e-05,9.500000000050003e-05,,599,,,,
5,,,,599,0.642578125,-0.5763325691223145,,
5,,,,647,,,0.6751999855041504,-0.6002209186553955
5,,,8.084578514099121,647,,,,
,9.500000000050003e-05,9.500000000050003e-05,,649,,,,
6,,,,649,0.689453125,-0.6282244920730591,,
