epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,9.500000000050003e-05,9.500000000050003e-05,,49,,,,
0,,,,49,0.23828125,-0.16765886545181274,,
,9.500000000050003e-05,9.500000000050003e-05,,99,,,,
0,,,,99,0.33203125,-0.2486872673034668,,
0,,,,107,,,0.39160001277923584,-0.30595988035202026
0,,,8.787862777709961,107,,,,
,9.500000000050003e-05,9.500000000050003e-05,,149,,,,
1,,,,149,0.501953125,-0.38582879304885864,,
,9.500000000050003e-05,9.500000000050003e-05,,199,,,,
1,,,,199,0.58203125,-0.4671916365623474,,
1,,,,215,,,0.6015999913215637,-0.47399482131004333
1,,,5.311749458312988,215,,,,
,9.500000000050003e-05,9.500000000050003e-05,,249,,,,
2,,,,249,0.6171875,-0.4990308880805969,,
,9.500000000050003e-05,9.500000000050003e-05,,299,,,,
2,,,,299,0.6484375,-0.5488728880882263,,
2,,,,323,,,0.652999997138977,-0.565479576587677
2,,,7.999120712280273,323,,,,
,9.500000000050003e-05,9.500000000050003e-05,,349,,,,
3,,,,349,0.654296875,-0.5716016888618469,,
,9.500000000050003e-05,9.500000000050003e-05,,399,,,,
3,,,,399,0.6875,-0.6236134171485901,,
3,,,,431,,,0.6628000140190125,-0.603548526763916
3,,,3.711360216140747,431,,,,
,9.500000000050003e-05,9.500000000050003e-05,,449,,,,
4,,,,449,0.6328125,-0.581154465675354,,
,9.500000000050003e-05,9.500000000050003e-05,,499,,,,
4,,,,499,0.65625,-0.6132309436798096,,
4,,,,539,,,0.6690000295639038,-0.6242574453353882
4,,,4.604928970336914,539,,,,
,9.500000000050003e-05,9.500000000050003e-05,,549,,,,
5,,,,549,0.654296875,-0.6187088489532471,,
,9.500000000050003e-05,9.500000000050003e-05,,599,,,,
5,,,,599,0.724609375,-0.6556395292282104,,
5,,,,647,,,0.7440000176429749,-0.6726035475730896
5,,,8.663982391357422,647,,,,
,9.500000000050003e-05,9.500000000050003e-05,,649,,,,
6,,,,649,0.740234375,-0.670677900314331,,
,9.500000000050003e-05,9.500000000050003e-05,,699,,,,
6,,,,699,0.716796875,-0.6659108996391296,,
,9.500000000050003e-05,9.500000000050003e-05,,749,,,,
6,,,,749,0.787109375,-0.7218453288078308,,
6,,,,755,,,0.795199990272522,-0.7168859839439392
6,,,4.908274173736572,755,,,,
,9.500000000050003e-05,9.500000000050003e-05,,799,,,,
7,,,,799,0.82421875,-0.7444865703582764,,
,9.500000000050003e-05,9.500000000050003e-05,,849,,,,
7,,,,849,0.8359375,-0.7612736821174622,,
7,,,,863,,,0.8281999826431274,-0.7630199193954468
7,,,3.7916419506073,863,,,,
,9.500000000050003e-05,9.500000000050003e-05,,899,,,,
8,,,,899,0.826171875,-0.7734558582305908,,
,9.500000000050003e-05,9.500000000050003e-05,,949,,,,
8,,,,949,0.8359375,-0.7823315262794495,,
8,,,,971,,,0.8356000185012817,-0.7830817103385925
8,,,6.175540924072266,971,,,,
,9.500000000050003e-05,9.500000000050003e-05,,999,,,,
9,,,,999,0.84765625,-0.7995508313179016,,
,9.500000000050003e-05,9.500000000050003e-05,,1049,,,,
9,,,,1049,0.80859375,-0.7774208784103394,,
9,,,,1079,,,0.8385999798774719,-0.7947236895561218
9,,,8.263134002685547,1079,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1099,,,,
10,,,,1099,0.81640625,-0.7789718508720398,,
,9.500000000050003e-05,9.500000000050003e-05,,1149,,,,
10,,,,1149,0.85546875,-0.8106522560119629,,
10,,,,1187,,,0.8411999940872192,-0.8034575581550598
10,,,5.3770833015441895,1187,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1199,,,,
11,,,,1199,0.82421875,-0.7902877330780029,,
,9.500000000050003e-05,9.500000000050003e-05,,1249,,,,
11,,,,1249,0.8671875,-0.8279075026512146,,
11,,,,1295,,,0.8434000015258789,-0.8095743656158447
11,,,5.3306355476379395,1295,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1299,,,,
12,,,,1299,0.83984375,-0.8037930130958557,,
,9.500000000050003e-05,9.500000000050003e-05,,1349,,,,
12,,,,1349,0.837890625,-0.8024033904075623,,
,9.500000000050003e-05,9.500000000050003e-05,,1399,,,,
12,,,,1399,0.837890625,-0.7996031045913696,,
12,,,,1403,,,0.8452000021934509,-0.8147069215774536
12,,,7.196676731109619,1403,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1449,,,,
13,,,,1449,0.8359375,-0.8094817399978638,,
,9.500000000050003e-05,9.500000000050003e-05,,1499,,,,
13,,,,1499,0.83984375,-0.8103703260421753,,
13,,,,1511,,,0.8461999893188477,-0.8190526366233826
13,,,5.186276912689209,1511,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1549,,,,
14,,,,1549,0.822265625,-0.8048346638679504,,
,9.500000000050003e-05,9.500000000050003e-05,,1599,,,,
14,,,,1599,0.8515625,-0.8298438191413879,,
14,,,,1619,,,0.847000002861023,-0.8225231170654297
14,,,6.916971683502197,1619,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1649,,,,
15,,,,1649,0.83984375,-0.822440505027771,,
,9.500000000050003e-05,9.500000000050003e-05,,1699,,,,
15,,,,1699,0.845703125,-0.8179431557655334,,
15,,,,1727,,,0.8492000102996826,-0.8256204128265381
15,,,5.750205993652344,1727,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1749,,,,
16,,,,1749,0.8515625,-0.8203795552253723,,
,9.500000000050003e-05,9.500000000050003e-05,,1799,,,,
16,,,,1799,0.8671875,-0.8390869498252869,,
16,,,,1835,,,0.8514000177383423,-0.8283925652503967
16,,,5.786655426025391,1835,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1849,,,,
17,,,,1849,0.857421875,-0.8321110010147095,,
,9.500000000050003e-05,9.500000000050003e-05,,1899,,,,
17,,,,1899,0.853515625,-0.8316208124160767,,
17,,,,1943,,,0.8532000184059143,-0.830784261226654
17,,,5.386944770812988,1943,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1949,,,,
18,,,,1949,0.84765625,-0.834094762802124,,
,9.500000000050003e-05,9.500000000050003e-05,,1999,,,,
18,,,,1999,0.87109375,-0.8586047291755676,,
18,,,7.170188903808594,1999,,,,
