epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.005,0.005,,49,,,,
0,,,,49,0.875,-0.8295527100563049,,
,0.005,0.005,,99,,,,
0,,,,99,0.890625,-0.863527238368988,,
0,,,,107,,,0.8989999890327454,-0.8492664098739624
0,,,8.777052879333496,107,,,,
,0.005,0.005,,149,,,,
1,,,,149,0.890625,-0.8772634863853455,,
,0.005,0.005,,199,,,,
1,,,,199,0.896484375,-0.8839585185050964,,
1,,,,215,,,0.9111999869346619,-0.8887348771095276
1,,,7.423384189605713,215,,,,
,0.005,0.005,,249,,,,
2,,,,249,0.896484375,-0.8896216154098511,,
,0.005,0.005,,299,,,,
2,,,,299,0.943359375,-0.9265680909156799,,
2,,,,323,,,0.9175999760627747,-0.9045785069465637
2,,,7.656496524810791,323,,,,
,0.005,0.005,,349,,,,
3,,,,349,0.931640625,-0.9198296070098877,,
,0.005,0.005,,399,,,,
3,,,,399,0.9296875,-0.9219987392425537,,
3,,,,431,,,0.9225999712944031,-0.9132065176963806
3,,,8.870386123657227,431,,,,
,0.005,0.005,,449,,,,
4,,,,449,0.921875,-0.9136205911636353,,
,0.005,0.005,,499,,,,
4,,,,499,0.912109375,-0.9066625833511353,,
4,,,,539,,,0.9259999990463257,-0.915611982345581
4,,,7.50014066696167,539,,,,
,0.005,0.005,,549,,,,
5,,,,549,0.90625,-0.901184618473053,,
,0.005,0.005,,599,,,,
5,,,,599,0.9453125,-0.9334027767181396,,
5,,,,647,,,0.9276000261306763,-0.9178649187088013
5,,,6.70756196975708,647,,,,
,0.005,0.005,,649,,,,
6,,,,649,0.947265625,-0.9379304051399231,,
,0.005,0.005,,699,,,,
6,,,,699,0.92578125,-0.9106300473213196,,
,0.005,0.005,,749,,,,
6,,,,749,0.943359375,-0.9269663691520691,,
6,,,,755,,,0.9279999732971191,-0.9182935357093811
6,,,6.755537986755371,755,,,,
,0.005,0.005,,799,,,,
7,,,,799,0.9296875,-0.9195831418037415,,
,0.005,0.005,,849,,,,
7,,,,849,0.927734375,-0.9144285321235657,,
7,,,,863,,,0.926800012588501,-0.9211721420288086
7,,,6.252619743347168,863,,,,
,0.005,0.005,,899,,,,
8,,,,899,0.9296875,-0.9146759510040283,,
,0.005,0.005,,949,,,,
8,,,,949,0.9296875,-0.9282913208007812,,
8,,,,971,,,0.9341999888420105,-0.9250147342681885
8,,,4.72955846786499,971,,,,
,0.005,0.005,,999,,,,
9,,,,999,0.9453125,-0.939833402633667,,
,0.005,0.005,,1049,,,,
9,,,,1049,0.927734375,-0.9227254986763,,
9,,,,1079,,,0.9327999949455261,-0.9232847690582275
9,,,7.605705738067627,1079,,,,
,0.005,0.005,,1099,,,,
10,,,,1099,0.9453125,-0.933277428150177,,
,0.005,0.005,,1149,,,,
10,,,,1149,0.951171875,-0.9356858730316162,,
10,,,,1187,,,0.9326000213623047,-0.9232313632965088
10,,,9.631011962890625,1187,,,,
,0.005,0.005,,1199,,,,
11,,,,1199,0.931640625,-0.9312359094619751,,
,0.005,0.005,,1249,,,,
11,,,,1249,0.947265625,-0.9382098317146301,,
11,,,,1295,,,0.932200014591217,-0.9253544807434082
11,,,7.387284755706787,1295,,,,
,0.005,0.005,,1299,,,,
12,,,,1299,0.943359375,-0.9359865188598633,,
,0.005,0.005,,1349,,,,
12,,,,1349,0.93359375,-0.9220520257949829,,
,0.005,0.005,,1399,,,,
12,,,,1399,0.923828125,-0.9168229699134827,,
12,,,,1403,,,0.9229999780654907,-0.9146738052368164
12,,,9.535310745239258,1403,,,,
,0.005,0.005,,1449,,,,
13,,,,1449,0.9296875,-0.9262955784797668,,
,0.005,0.005,,1499,,,,
13,,,,1499,0.9296875,-0.9287053346633911,,
13,,,,1511,,,0.9314000010490417,-0.9228114485740662
13,,,5.552216053009033,1511,,,,
,0.005,0.005,,1549,,,,
14,,,,1549,0.931640625,-0.924318253993988,,
,0.005,0.005,,1599,,,,
14,,,,1599,0.943359375,-0.9395908713340759,,
14,,,,1619,,,0.9333999752998352,-0.9258187413215637
14,,,9.395188331604004,1619,,,,
,0.005,0.005,,1649,,,,
15,,,,1649,0.9296875,-0.9232648611068726,,
,0.005,0.005,,1699,,,,
15,,,,1699,0.921875,-0.9109175801277161,,
15,,,,1727,,,0.9351999759674072,-0.9274803996086121
15,,,6.284152507781982,1727,,,,
,0.005,0.005,,1749,,,,
16,,,,1749,0.939453125,-0.9255238175392151,,
,0.005,0.005,,1799,,,,
16,,,,1799,0.943359375,-0.9409639835357666,,
16,,,,1835,,,0.9297999739646912,-0.9229767322540283
16,,,7.484902858734131,1835,,,,
,0.005,0.005,,1849,,,,
17,,,,1849,0.939453125,-0.9355201721191406,,
,0.005,0.005,,1899,,,,
17,,,,1899,0.947265625,-0.9416171312332153,,
17,,,,1943,,,0.9312000274658203,-0.9255669116973877
17,,,4.762760162353516,1943,,,,
,0.005,0.005,,1949,,,,
18,,,,1949,0.951171875,-0.9448316097259521,,
,0.005,0.005,,1999,,,,
18,,,,1999,0.939453125,-0.9295597076416016,,
18,,,7.701509475708008,1999,,,,
