epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.001,0.001,,49,,,,
0,,,,49,0.736328125,-0.5936377048492432,,
,0.001,0.001,,99,,,,
0,,,,99,0.826171875,-0.7312166690826416,,
0,,,,107,,,0.8659999966621399,-0.7752692699432373
0,,,7.709003925323486,107,,,,
,0.001,0.001,,149,,,,
1,,,,149,0.875,-0.8145465850830078,,
,0.001,0.001,,199,,,,
1,,,,199,0.869140625,-0.8304330110549927,,
1,,,,215,,,0.895799994468689,-0.852297842502594
1,,,6.705849647521973,215,,,,
,0.001,0.001,,249,,,,
2,,,,249,0.890625,-0.8572360277175903,,
,0.001,0.001,,299,,,,
2,,,,299,0.91796875,-0.884563148021698,,
2,,,,323,,,0.9039999842643738,-0.8758424520492554
2,,,9.196805953979492,323,,,,
,0.001,0.001,,349,,,,
3,,,,349,0.91796875,-0.8865762948989868,,
,0.001,0.001,,399,,,,
3,,,,399,0.908203125,-0.8928420543670654,,
3,,,,431,,,0.9124000072479248,-0.8889978528022766
3,,,5.938877105712891,431,,,,
,0.001,0.001,,449,,,,
4,,,,449,0.91015625,-0.8967433571815491,,
,0.001,0.001,,499,,,,
4,,,,499,0.90625,-0.8847355246543884,,
4,,,,539,,,0.9157999753952026,-0.8969477415084839
4,,,10.532251358032227,539,,,,
,0.001,0.001,,549,,,,
5,,,,549,0.919921875,-0.890058696269989,,
,0.001,0.001,,599,,,,
5,,,,599,0.9375,-0.9204481244087219,,
5,,,,647,,,0.9228000044822693,-0.9049264788627625
5,,,6.112327575683594,647,,,,
,0.001,0.001,,649,,,,
6,,,,649,0.943359375,-0.9255115985870361,,
,0.001,0.001,,699,,,,
6,,,,699,0.9140625,-0.9002705216407776,,
,0.001,0.001,,749,,,,
6,,,,749,0.93359375,-0.9162850379943848,,
6,,,,755,,,0.9223999977111816,-0.9054374098777771
6,,,9.590470314025879,755,,,,
,0.001,0.001,,799,,,,
7,,,,799,0.931640625,-0.9142966270446777,,
,0.001,0.001,,849,,,,
7,,,,849,0.92578125,-0.9117989540100098,,
7,,,,863,,,0.9290000200271606,-0.9122969508171082
7,,,10.755669593811035,863,,,,
,0.001,0.001,,899,,,,
8,,,,899,0.92578125,-0.9083644151687622,,
,0.001,0.001,,949,,,,
8,,,,949,0.935546875,-0.9224539399147034,,
8,,,,971,,,0.9305999875068665,-0.9160342812538147
8,,,8.217296600341797,971,,,,
,0.001,0.001,,999,,,,
9,,,,999,0.94921875,-0.9302116632461548,,
,0.001,0.001,,1049,,,,
9,,,,1049,0.9296875,-0.9175784587860107,,
9,,,,1079,,,0.9309999942779541,-0.9196930527687073
9,,,5.250095844268799,1079,,,,
,0.001,0.001,,1099,,,,
10,,,,1099,0.94140625,-0.9221856594085693,,
,0.001,0.001,,1149,,,,
10,,,,1149,0.94921875,-0.931747317314148,,
10,,,,1187,,,0.9332000017166138,-0.9225768446922302
10,,,6.827488422393799,1187,,,,
,0.001,0.001,,1199,,,,
11,,,,1199,0.94140625,-0.9253904819488525,,
,0.001,0.001,,1249,,,,
11,,,,1249,0.958984375,-0.9434863328933716,,
11,,,,1295,,,0.9380000233650208,-0.9252406358718872
11,,,9.510008811950684,1295,,,,
,0.001,0.001,,1299,,,,
12,,,,1299,0.947265625,-0.9358157515525818,,
,0.001,0.001,,1349,,,,
12,,,,1349,0.951171875,-0.9346396327018738,,
,0.001,0.001,,1399,,,,
12,,,,1399,0.935546875,-0.922084629535675,,
12,,,,1403,,,0.9381999969482422,-0.9260038137435913
12,,,5.130213737487793,1403,,,,
,0.001,0.001,,1449,,,,
13,,,,1449,0.9453125,-0.9298489689826965,,
,0.001,0.001,,1499,,,,
13,,,,1499,0.943359375,-0.9340149164199829,,
13,,,,1511,,,0.9390000104904175,-0.923949122428894
13,,,6.613483905792236,1511,,,,
,0.001,0.001,,1549,,,,
14,,,,1549,0.9296875,-0.922991931438446,,
,0.001,0.001,,1599,,,,
14,,,,1599,0.955078125,-0.9376170039176941,,
14,,,,1619,,,0.9412000179290771,-0.9295928478240967
14,,,6.657505512237549,1619,,,,
,0.001,0.001,,1649,,,,
15,,,,1649,0.9375,-0.925261378288269,,
,0.001,0.001,,1699,,,,
15,,,,1699,0.9375,-0.9224392175674438,,
15,,,,1727,,,0.9435999989509583,-0.9322078824043274
15,,,6.675215721130371,1727,,,,
,0.001,0.001,,1749,,,,
16,,,,1749,0.939453125,-0.9301251173019409,,
,0.001,0.001,,1799,,,,
16,,,,1799,0.951171875,-0.9430538415908813,,
16,,,,1835,,,0.9444000124931335,-0.9331385493278503
16,,,8.276609420776367,1835,,,,
,0.001,0.001,,1849,,,,
17,,,,1849,0.951171875,-0.9417993426322937,,
,0.001,0.001,,1899,,,,
17,,,,1899,0.970703125,-0.951113224029541,,
17,,,,1943,,,0.9444000124931335,-0.9352074265480042
17,,,6.838040828704834,1943,,,,
,0.001,0.001,,1949,,,,
18,,,,1949,0.95703125,-0.9489958882331848,,
,0.001,0.001,,1999,,,,
18,,,,1999,0.94921875,-0.934777557849884,,
18,,,7.254447937011719,1999,,,,
