epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,9.500000000050003e-05,9.500000000050003e-05,,49,,,,
0,,,,49,0.32421875,-0.13748799264431,,
,9.500000000050003e-05,9.500000000050003e-05,,99,,,,
0,,,,99,0.435546875,-0.20306409895420074,,
0,,,,107,,,0.4880000054836273,-0.21681515872478485
0,,,9.144099235534668,107,,,,
,9.500000000050003e-05,9.500000000050003e-05,,149,,,,
1,,,,149,0.564453125,-0.28325048089027405,,
,9.500000000050003e-05,9.500000000050003e-05,,199,,,,
1,,,,199,0.623046875,-0.34834983944892883,,
1,,,,215,,,0.6141999959945679,-0.3649381697177887
1,,,7.0589470863342285,215,,,,
,9.500000000050003e-05,9.500000000050003e-05,,249,,,,
2,,,,249,0.599609375,-0.40036648511886597,,
,9.500000000050003e-05,9.500000000050003e-05,,299,,,,
2,,,,299,0.67578125,-0.45907488465309143,,
2,,,,323,,,0.6923999786376953,-0.48335516452789307
2,,,7.120835304260254,323,,,,
,9.500000000050003e-05,9.500000000050003e-05,,349,,,,
3,,,,349,0.7265625,-0.5013232827186584,,
,9.500000000050003e-05,9.500000000050003e-05,,399,,,,
3,,,,399,0.76171875,-0.5651712417602539,,
3,,,,431,,,0.7562000155448914,-0.5697154998779297
3,,,6.789822578430176,431,,,,
,9.500000000050003e-05,9.500000000050003e-05,,449,,,,
4,,,,449,0.7890625,-0.5800408720970154,,
,9.500000000050003e-05,9.500000000050003e-05,,499,,,,
4,,,,499,0.78125,-0.613215982913971,,
4,,,,539,,,0.7796000242233276,-0.6278428435325623
4,,,7.5417304039001465,539,,,,
,9.500000000050003e-05,9.500000000050003e-05,,549,,,,
5,,,,549,0.771484375,-0.6336197257041931,,
,9.500000000050003e-05,9.500000000050003e-05,,599,,,,
5,,,,599,0.791015625,-0.6492704749107361,,
5,,,,647,,,0.7954000234603882,-0.668003261089325
5,,,9.170804977416992,647,,,,
,9.500000000050003e-05,9.500000000050003e-05,,649,,,,
6,,,,649,0.8125,-0.678756594657898,,
,9.500000000050003e-05,9.500000000050003e-05,,699,,,,
6,,,,699,0.763671875,-0.6584410071372986,,
,9.500000000050003e-05,9.500000000050003e-05,,749,,,,
6,,,,749,0.810546875,-0.7065489888191223,,
6,,,,755,,,0.801800012588501,-0.6962071657180786
6,,,6.318254470825195,755,,,,
,9.500000000050003e-05,9.500000000050003e-05,,799,,,,
7,,,,799,0.794921875,-0.6895175576210022,,
,9.500000000050003e-05,9.500000000050003e-05,,849,,,,
7,,,,849,0.806640625,-0.7124529480934143,,
7,,,,863,,,0.8076000213623047,-0.7161925435066223
7,,,6.652857303619385,863,,,,
,9.500000000050003e-05,9.500000000050003e-05,,899,,,,
8,,,,899,0.79296875,-0.7059633731842041,,
,9.500000000050003e-05,9.500000000050003e-05,,949,,,,
8,,,,949,0.81640625,-0.7347475290298462,,
8,,,,971,,,0.8122000098228455,-0.7323782444000244
8,,,9.671773910522461,971,,,,
,9.500000000050003e-05,9.500000000050003e-05,,999,,,,
9,,,,999,0.82421875,-0.7426608800888062,,
,9.500000000050003e-05,9.500000000050003e-05,,1049,,,,
9,,,,1049,0.79296875,-0.7340878248214722,,
9,,,,1079,,,0.8158000111579895,-0.7453801035881042
9,,,7.8114013671875,1079,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1099,,,,
10,,,,1099,0.8125,-0.7507600784301758,,
,9.500000000050003e-05,9.500000000050003e-05,,1149,,,,
10,,,,1149,0.8125,-0.7537994980812073,,
10,,,,1187,,,0.8180000185966492,-0.7559319734573364
10,,,7.081925868988037,1187,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1199,,,,
11,,,,1199,0.826171875,-0.7702991962432861,,
,9.500000000050003e-05,9.500000000050003e-05,,1249,,,,
11,,,,1249,0.822265625,-0.7719027996063232,,
11,,,,1295,,,0.8202000260353088,-0.7647686004638672
11,,,9.354825973510742,1295,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1299,,,,
12,,,,1299,0.82421875,-0.7672260403633118,,
,9.500000000050003e-05,9.500000000050003e-05,,1349,,,,
12,,,,1349,0.83984375,-0.7797448039054871,,
,9.500000000050003e-05,9.500000000050003e-05,,1399,,,,
12,,,,1399,0.796875,-0.7508796453475952,,
12,,,,1403,,,0.8241999745368958,-0.7725191116333008
12,,,6.314793109893799,1403,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1449,,,,
13,,,,1449,0.8203125,-0.7784388661384583,,
,9.500000000050003e-05,9.500000000050003e-05,,1499,,,,
13,,,,1499,0.81640625,-0.7721043825149536,,
13,,,,1511,,,0.8271999955177307,-0.7786388397216797
13,,,5.602843284606934,1511,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1549,,,,
14,,,,1549,0.83984375,-0.7949022054672241,,
,9.500000000050003e-05,9.500000000050003e-05,,1599,,,,
14,,,,1599,0.841796875,-0.803438127040863,,
14,,,,1619,,,0.8289999961853027,-0.7847815155982971
14,,,9.033184051513672,1619,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1649,,,,
15,,,,1649,0.818359375,-0.7790035009384155,,
,9.500000000050003e-05,9.500000000050003e-05,,1699,,,,
15,,,,1699,0.806640625,-0.7680723667144775,,
15,,,,1727,,,0.829200029373169,-0.7895787358283997
15,,,4.722084045410156,1727,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1749,,,,
16,,,,1749,0.830078125,-0.7914883494377136,,
,9.500000000050003e-05,9.500000000050003e-05,,1799,,,,
16,,,,1799,0.833984375,-0.7942118644714355,,
16,,,,1835,,,0.8306000232696533,-0.7960236072540283
16,,,9.38829517364502,1835,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1849,,,,
17,,,,1849,0.810546875,-0.7806174755096436,,
,9.500000000050003e-05,9.500000000050003e-05,,1899,,,,
17,,,,1899,0.873046875,-0.810744047164917,,
17,,,,1943,,,0.8974000215530396,-0.8342569470405579
17,,,6.939512729644775,1943,,,,
,9.500000000050003e-05,9.500000000050003e-05,,1949,,,,
18,,,,1949,0.912109375,-0.8446379899978638,,
,9.500000000050003e-05,9.500000000050003e-05,,1999,,,,
18,,,,1999,0.900390625,-0.8473087549209595,,
18,,,11.630443572998047,1999,,,,
