epoch,lr-AdamW/pg1,lr-AdamW/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.004750000000024999,0.004750000000024999,,49,,,,
0,,,,49,0.75,-0.7310000061988831,,
,0.004750000000024999,0.004750000000024999,,99,,,,
0,,,,99,0.716796875,-0.7023314237594604,,
0,,,,107,,,0.7728000283241272,-0.7668375968933105
0,,,5.654247760772705,107,,,,
,0.004750000000024999,0.004750000000024999,,149,,,,
1,,,,149,0.822265625,-0.8135128617286682,,
,0.004750000000024999,0.004750000000024999,,199,,,,
1,,,,199,0.861328125,-0.8535788059234619,,
1,,,,215,,,0.8658000230789185,-0.8550820350646973
1,,,6.975407600402832,215,,,,
,0.004750000000024999,0.004750000000024999,,249,,,,
2,,,,249,0.85546875,-0.848711371421814,,
,0.004750000000024999,0.004750000000024999,,299,,,,
2,,,,299,0.89453125,-0.8862366080284119,,
2,,,,323,,,0.8726000189781189,-0.8663913011550903
2,,,5.015335559844971,323,,,,
,0.004750000000024999,0.004750000000024999,,349,,,,
3,,,,349,0.84375,-0.8409647345542908,,
,0.004750000000024999,0.004750000000024999,,399,,,,
3,,,,399,0.888671875,-0.8851011991500854,,
3,,,,431,,,0.8776000142097473,-0.8722058534622192
3,,,5.479643821716309,431,,,,
,0.004750000000024999,0.004750000000024999,,449,,,,
4,,,,449,0.888671875,-0.8804627656936646,,
,0.004750000000024999,0.004750000000024999,,499,,,,
4,,,,499,0.86328125,-0.8579496741294861,,
4,,,,539,,,0.8794000148773193,-0.8733884692192078
4,,,5.565208435058594,539,,,,
,0.004750000000024999,0.004750000000024999,,549,,,,
5,,,,549,0.880859375,-0.8795647025108337,,
,0.004750000000024999,0.004750000000024999,,599,,,,
5,,,,599,0.97265625,-0.9616295695304871,,
5,,,,647,,,0.9625999927520752,-0.954763650894165
5,,,6.435485363006592,647,,,,
,0.004750000000024999,0.004750000000024999,,649,,,,
6,,,,649,0.98828125,-0.9840246438980103,,
,0.004750000000024999,0.004750000000024999,,699,,,,
6,,,,699,0.970703125,-0.9664982557296753,,
,0.004750000000024999,0.004750000000024999,,749,,,,
6,,,,749,0.97265625,-0.9637643098831177,,
6,,,,755,,,0.9660000205039978,-0.9592294096946716
6,,,6.964573383331299,755,,,,
,0.004750000000024999,0.004750000000024999,,799,,,,
7,,,,799,0.982421875,-0.9754360318183899,,
,0.004750000000024999,0.004750000000024999,,849,,,,
7,,,,849,0.974609375,-0.9694761633872986,,
7,,,,863,,,0.9674000144004822,-0.9613512754440308
7,,,8.710515975952148,863,,,,
,0.004750000000024999,0.004750000000024999,,899,,,,
8,,,,899,0.970703125,-0.9708603620529175,,
,0.004750000000024999,0.004750000000024999,,949,,,,
8,,,,949,0.982421875,-0.977168619632721,,
8,,,,971,,,0.9696000218391418,-0.9644506573677063
8,,,3.3172547817230225,971,,,,
,0.004750000000024999,0.004750000000024999,,999,,,,
9,,,,999,0.9921875,-0.9847809076309204,,
,0.004750000000024999,0.004750000000024999,,1049,,,,
9,,,,1049,0.9921875,-0.9860378503799438,,
9,,,,1079,,,0.9710000157356262,-0.966882050037384
9,,,5.667629241943359,1079,,,,
,0.004750000000024999,0.004750000000024999,,1099,,,,
10,,,,1099,0.990234375,-0.9858741760253906,,
,0.004750000000024999,0.004750000000024999,,1149,,,,
10,,,,1149,0.9921875,-0.9859538078308105,,
10,,,,1187,,,0.9718000292778015,-0.9679331183433533
10,,,5.418088436126709,1187,,,,
,0.004750000000024999,0.004750000000024999,,1199,,,,
11,,,,1199,0.990234375,-0.9876500368118286,,
,0.004750000000024999,0.004750000000024999,,1249,,,,
11,,,,1249,0.994140625,-0.9896060228347778,,
11,,,,1295,,,0.9739999771118164,-0.9684439301490784
11,,,4.904097080230713,1295,,,,
,0.004750000000024999,0.004750000000024999,,1299,,,,
12,,,,1299,0.990234375,-0.9886609315872192,,
,0.004750000000024999,0.004750000000024999,,1349,,,,
12,,,,1349,0.994140625,-0.9903979301452637,,
,0.004750000000024999,0.004750000000024999,,1399,,,,
12,,,,1399,0.986328125,-0.9848050475120544,,
12,,,,1403,,,0.9747999906539917,-0.9697425961494446
12,,,7.1867876052856445,1403,,,,
,0.004750000000024999,0.004750000000024999,,1449,,,,
13,,,,1449,0.9921875,-0.990172266960144,,
,0.004750000000024999,0.004750000000024999,,1499,,,,
13,,,,1499,0.990234375,-0.9878990650177002,,
13,,,,1511,,,0.974399983882904,-0.9706183671951294
13,,,5.965373516082764,1511,,,,
,0.004750000000024999,0.004750000000024999,,1549,,,,
14,,,,1549,0.9921875,-0.9907473921775818,,
,0.004750000000024999,0.004750000000024999,,1599,,,,
14,,,,1599,0.98828125,-0.9871446490287781,,
14,,,,1619,,,0.9742000102996826,-0.9703423976898193
14,,,5.186470985412598,1619,,,,
,0.004750000000024999,0.004750000000024999,,1649,,,,
15,,,,1649,0.990234375,-0.9889864921569824,,
,0.004750000000024999,0.004750000000024999,,1699,,,,
15,,,,1699,0.98046875,-0.9789808392524719,,
15,,,,1727,,,0.9742000102996826,-0.9710843563079834
15,,,6.556097030639648,1727,,,,
,0.004750000000024999,0.004750000000024999,,1749,,,,
16,,,,1749,0.990234375,-0.9880044460296631,,
,0.004750000000024999,0.004750000000024999,,1799,,,,
16,,,,1799,0.98828125,-0.9870279431343079,,
16,,,,1835,,,0.9750000238418579,-0.9713954329490662
16,,,4.5557427406311035,1835,,,,
,0.004750000000024999,0.004750000000024999,,1849,,,,
17,,,,1849,0.990234375,-0.989357054233551,,
