epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.001,0.001,,49,,,,
0,,,,49,0.736328125,-0.5936377048492432,,
,0.001,0.001,,99,,,,
0,,,,99,0.85546875,-0.7606887817382812,,
0,,,,107,,,0.8859999775886536,-0.8073227405548096
0,,,9.802727699279785,107,,,,
,0.001,0.001,,149,,,,
1,,,,149,0.8828125,-0.8352283835411072,,
,0.001,0.001,,199,,,,
1,,,,199,0.892578125,-0.8553170561790466,,
1,,,,215,,,0.9074000120162964,-0.8685227632522583
1,,,8.592769622802734,215,,,,
,0.001,0.001,,249,,,,
2,,,,249,0.900390625,-0.8743211030960083,,
,0.001,0.001,,299,,,,
2,,,,299,0.923828125,-0.8956075310707092,,
2,,,,323,,,0.9132000207901001,-0.8872678875923157
2,,,5.925122261047363,323,,,,
,0.001,0.001,,349,,,,
3,,,,349,0.92578125,-0.9018439054489136,,
,0.001,0.001,,399,,,,
3,,,,399,0.92578125,-0.902876615524292,,
3,,,,431,,,0.9161999821662903,-0.8953730463981628
3,,,5.83344030380249,431,,,,
,0.001,0.001,,449,,,,
4,,,,449,0.91796875,-0.900439441204071,,
,0.001,0.001,,499,,,,
4,,,,499,0.916015625,-0.891739547252655,,
4,,,,539,,,0.91839998960495,-0.901877224445343
4,,,7.649922847747803,539,,,,
,0.001,0.001,,549,,,,
5,,,,549,0.90625,-0.888103187084198,,
,0.001,0.001,,599,,,,
5,,,,599,0.951171875,-0.9264715909957886,,
5,,,,647,,,0.9214000105857849,-0.9068352580070496
5,,,6.559515953063965,647,,,,
,0.001,0.001,,649,,,,
6,,,,649,0.951171875,-0.9312903881072998,,
,0.001,0.001,,699,,,,
6,,,,699,0.908203125,-0.8988036513328552,,
,0.001,0.001,,749,,,,
6,,,,749,0.9296875,-0.9150089621543884,,
6,,,,755,,,0.9236000180244446,-0.9105265736579895
6,,,9.160722732543945,755,,,,
,0.001,0.001,,799,,,,
7,,,,799,0.9296875,-0.916517972946167,,
,0.001,0.001,,849,,,,
7,,,,849,0.921875,-0.9113097786903381,,
7,,,,863,,,0.9269999861717224,-0.9135446548461914
7,,,7.245203971862793,863,,,,
,0.001,0.001,,899,,,,
8,,,,899,0.927734375,-0.909787654876709,,
,0.001,0.001,,949,,,,
8,,,,949,0.927734375,-0.919344961643219,,
8,,,,971,,,0.926800012588501,-0.9156984090805054
8,,,8.519721031188965,971,,,,
,0.001,0.001,,999,,,,
9,,,,999,0.94140625,-0.9291801452636719,,
,0.001,0.001,,1049,,,,
9,,,,1049,0.931640625,-0.9190185070037842,,
9,,,,1079,,,0.9290000200271606,-0.9184650182723999
9,,,8.427363395690918,1079,,,,
,0.001,0.001,,1099,,,,
10,,,,1099,0.943359375,-0.9258046746253967,,
,0.001,0.001,,1149,,,,
10,,,,1149,0.953125,-0.9328214526176453,,
10,,,,1187,,,0.9305999875068665,-0.9202395677566528
10,,,5.4922075271606445,1187,,,,
,0.001,0.001,,1199,,,,
11,,,,1199,0.935546875,-0.9261951446533203,,
,0.001,0.001,,1249,,,,
11,,,,1249,0.962890625,-0.9485384225845337,,
11,,,,1295,,,0.9305999875068665,-0.9222254753112793
11,,,8.01772403717041,1295,,,,
,0.001,0.001,,1299,,,,
12,,,,1299,0.943359375,-0.9328150153160095,,
,0.001,0.001,,1349,,,,
12,,,,1349,0.94140625,-0.9280941486358643,,
,0.001,0.001,,1399,,,,
12,,,,1399,0.935546875,-0.9247146844863892,,
12,,,,1403,,,0.9315999746322632,-0.9226090908050537
12,,,6.106773376464844,1403,,,,
,0.001,0.001,,1449,,,,
13,,,,1449,0.93359375,-0.9283953309059143,,
,0.001,0.001,,1499,,,,
13,,,,1499,0.947265625,-0.9386853575706482,,
13,,,,1511,,,0.9344000220298767,-0.9258612990379333
13,,,7.717670917510986,1511,,,,
,0.001,0.001,,1549,,,,
14,,,,1549,0.931640625,-0.9246792197227478,,
,0.001,0.001,,1599,,,,
14,,,,1599,0.9453125,-0.9365468621253967,,
14,,,,1619,,,0.9350000023841858,-0.9263429641723633
14,,,4.844209671020508,1619,,,,
,0.001,0.001,,1649,,,,
15,,,,1649,0.9375,-0.9263248443603516,,
,0.001,0.001,,1699,,,,
15,,,,1699,0.93359375,-0.9212670922279358,,
15,,,,1727,,,0.9377999901771545,-0.9289470911026001
15,,,7.340383529663086,1727,,,,
,0.001,0.001,,1749,,,,
16,,,,1749,0.9375,-0.9265450239181519,,
,0.001,0.001,,1799,,,,
16,,,,1799,0.95703125,-0.9444127678871155,,
16,,,,1835,,,0.9383999705314636,-0.9289989471435547
16,,,4.603302955627441,1835,,,,
,0.001,0.001,,1849,,,,
17,,,,1849,0.951171875,-0.9415915012359619,,
,0.001,0.001,,1899,,,,
17,,,,1899,0.947265625,-0.9375693202018738,,
17,,,,1943,,,0.9398000240325928,-0.9318145513534546
17,,,11.38097095489502,1943,,,,
,0.001,0.001,,1949,,,,
18,,,,1949,0.9609375,-0.95342618227005,,
,0.001,0.001,,1999,,,,
18,,,,1999,0.939453125,-0.93392014503479,,
18,,,8.791569709777832,1999,,,,
