epoch,lr-FloraAdam/pg1,lr-FloraAdam/pg2,mean_optimizer_step_time_ms,step,train_acc,train_loss,val_acc,val_loss
,0.0005,0.0005,,49,,,,
0,,,,49,0.607421875,-0.40519362688064575,,
,0.0005,0.0005,,99,,,,
0,,,,99,0.712890625,-0.5984718799591064,,
0,,,,107,,,0.7161999940872192,-0.6067138314247131
0,,,12.487069129943848,107,,,,
,0.0005,0.0005,,149,,,,
1,,,,149,0.703125,-0.6425867080688477,,
,0.0005,0.0005,,199,,,,
1,,,,199,0.736328125,-0.6806870698928833,,
1,,,,215,,,0.7347999811172485,-0.6868396997451782
1,,,6.2544732093811035,215,,,,
,0.0005,0.0005,,249,,,,
2,,,,249,0.7109375,-0.6762454509735107,,
,0.0005,0.0005,,299,,,,
2,,,,299,0.732421875,-0.7012468576431274,,
2,,,,323,,,0.7422000169754028,-0.7108009457588196
2,,,10.361311912536621,323,,,,
,0.0005,0.0005,,349,,,,
3,,,,349,0.712890625,-0.692901611328125,,
,0.0005,0.0005,,399,,,,
3,,,,399,0.72265625,-0.7051639556884766,,
3,,,,431,,,0.7462000250816345,-0.7223425507545471
3,,,6.31826639175415,431,,,,
,0.0005,0.0005,,449,,,,
4,,,,449,0.7734375,-0.7505609393119812,,
,0.0005,0.0005,,499,,,,
4,,,,499,0.748046875,-0.7297768592834473,,
4,,,,539,,,0.7505999803543091,-0.7303553223609924
4,,,10.019134521484375,539,,,,
,0.0005,0.0005,,549,,,,
5,,,,549,0.755859375,-0.7347167134284973,,
,0.0005,0.0005,,599,,,,
5,,,,599,0.73828125,-0.7202093005180359,,
5,,,,647,,,0.7541999816894531,-0.7364310026168823
5,,,9.04827880859375,647,,,,
,0.0005,0.0005,,649,,,,
6,,,,649,0.771484375,-0.7597478628158569,,
,0.0005,0.0005,,699,,,,
6,,,,699,0.755859375,-0.7418980598449707,,
,0.0005,0.0005,,749,,,,
6,,,,749,0.76171875,-0.7453991174697876,,
6,,,,755,,,0.7562000155448914,-0.7407779097557068
6,,,3.9947054386138916,755,,,,
,0.0005,0.0005,,799,,,,
7,,,,799,0.751953125,-0.7356829047203064,,
,0.0005,0.0005,,849,,,,
7,,,,849,0.744140625,-0.7264878153800964,,
7,,,,863,,,0.7580000162124634,-0.7443052530288696
7,,,7.4586076736450195,863,,,,
,0.0005,0.0005,,899,,,,
8,,,,899,0.75,-0.7380247116088867,,
,0.0005,0.0005,,949,,,,
8,,,,949,0.79296875,-0.7702860832214355,,
8,,,,971,,,0.8288000226020813,-0.8006302714347839
8,,,9.749442100524902,971,,,,
,0.0005,0.0005,,999,,,,
9,,,,999,0.841796875,-0.813296377658844,,
,0.0005,0.0005,,1049,,,,
9,,,,1049,0.83203125,-0.8027135729789734,,
9,,,,1079,,,0.8325999975204468,-0.8129647374153137
9,,,9.033720016479492,1079,,,,
,0.0005,0.0005,,1099,,,,
10,,,,1099,0.84375,-0.8257821798324585,,
,0.0005,0.0005,,1149,,,,
10,,,,1149,0.8203125,-0.8021968603134155,,
10,,,,1187,,,0.8342000246047974,-0.818012535572052
10,,,5.494781494140625,1187,,,,
,0.0005,0.0005,,1199,,,,
11,,,,1199,0.845703125,-0.8259409070014954,,
,0.0005,0.0005,,1249,,,,
11,,,,1249,0.83984375,-0.8184743523597717,,
11,,,,1295,,,0.8371999859809875,-0.8221040964126587
11,,,5.423850059509277,1295,,,,
,0.0005,0.0005,,1299,,,,
12,,,,1299,0.849609375,-0.8356408476829529,,
,0.0005,0.0005,,1349,,,,
12,,,,1349,0.84375,-0.8296387195587158,,
,0.0005,0.0005,,1399,,,,
12,,,,1399,0.84375,-0.8230454921722412,,
12,,,,1403,,,0.8384000062942505,-0.8246752023696899
12,,,8.553942680358887,1403,,,,
,0.0005,0.0005,,1449,,,,
13,,,,1449,0.82421875,-0.8114778399467468,,
,0.0005,0.0005,,1499,,,,
13,,,,1499,0.80859375,-0.7979204654693604,,
13,,,,1511,,,0.8392000198364258,-0.8248494863510132
13,,,8.830286979675293,1511,,,,
,0.0005,0.0005,,1549,,,,
14,,,,1549,0.857421875,-0.8437191247940063,,
,0.0005,0.0005,,1599,,,,
14,,,,1599,0.8515625,-0.8329402208328247,,
14,,,,1619,,,0.8410000205039978,-0.8284110426902771
14,,,7.652392864227295,1619,,,,
,0.0005,0.0005,,1649,,,,
15,,,,1649,0.841796875,-0.8350464701652527,,
,0.0005,0.0005,,1699,,,,
15,,,,1699,0.876953125,-0.8648025393486023,,
15,,,,1727,,,0.8402000069618225,-0.8292115926742554
15,,,6.2887492179870605,1727,,,,
,0.0005,0.0005,,1749,,,,
16,,,,1749,0.859375,-0.8460580706596375,,
,0.0005,0.0005,,1799,,,,
16,,,,1799,0.833984375,-0.8294007778167725,,
16,,,,1835,,,0.8429999947547913,-0.8321259617805481
16,,,8.94682502746582,1835,,,,
,0.0005,0.0005,,1849,,,,
17,,,,1849,0.8515625,-0.8424556851387024,,
,0.0005,0.0005,,1899,,,,
17,,,,1899,0.837890625,-0.8182430267333984,,
17,,,,1943,,,0.8432000279426575,-0.8336839079856873
17,,,8.828185081481934,1943,,,,
,0.0005,0.0005,,1949,,,,
18,,,,1949,0.84375,-0.8304683566093445,,
,0.0005,0.0005,,1999,,,,
18,,,,1999,0.865234375,-0.8542758226394653,,
18,,,8.778571128845215,1999,,,,
